 	Area	StdDev	XM	YM	Major	Minor	Angle	Slice
1157	634	5053.342	112.029	123.956	29.250	27.598	122.136	378
1158	681	4999.915	40.637	124.007	30.129	28.779	125.173	378
1159	730	3678.802	184.718	128.697	31.220	29.772	96.120	378
1160	154	397.137	149.599	160.347	15.144	12.948	109.494	378
1161	629	5056.160	112.082	123.853	29.309	27.325	123.521	379
1162	677	5030.230	40.668	124.025	30.054	28.681	134.997	379
1163	733	3688.488	184.765	128.581	31.216	29.898	99.808	379
1164	150	401.288	149.512	160.396	14.577	13.102	108.102	379
1165	638	5049.607	112.112	123.716	29.336	27.691	125.133	380
1166	679	4965.750	40.718	123.878	30.063	28.757	133.776	380
1167	732	3692.352	184.791	128.466	31.260	29.815	91.651	380
1168	157	406.069	149.556	160.219	14.678	13.619	104.598	380
1169	687	4946.530	40.722	123.996	30.369	28.803	127.909	381
1170	646	5047.611	112.105	123.906	29.562	27.823	126.691	381
1171	729	3690.941	184.779	128.533	31.120	29.826	90.277	381
1172	147	384.080	149.458	160.416	14.348	13.045	93.927	381
1173	648	5014.301	112.121	123.893	29.526	27.943	119.398	382
1174	685	4877.995	40.757	124.082	30.243	28.839	124.716	382
1175	732	3679.631	184.791	128.607	31.099	29.970	93.860	382
1176	151	382.424	149.408	160.444	14.672	13.104	108.735	382
1177	645	5042.316	112.164	123.773	29.573	27.770	124.712	383
1178	681	4931.564	40.763	123.843	30.104	28.803	129.120	383
1179	735	3678.045	184.813	128.508	31.049	30.141	92.770	383
1180	147	383.506	149.447	160.133	14.676	12.753	109.273	383
1181	686	4935.956	40.827	123.724	30.212	28.911	134.044	384
1182	640	5049.257	112.199	123.614	29.281	27.830	127.584	384
1183	735	3679.670	184.838	128.421	31.213	29.982	101.011	384
1184	687	4892.868	40.863	123.894	30.115	29.046	130.811	385
1185	634	5037.048	112.185	123.831	29.149	27.693	128.300	385
1186	730	3685.007	184.856	128.484	31.119	29.868	89.224	385
1187	151	384.558	149.522	160.266	14.989	12.827	102.335	385
1188	680	5001.085	40.857	124.145	30.249	28.622	130.900	386
1189	637	5069.001	112.171	124.013	29.257	27.722	118.462	386
1190	731	3674.196	184.835	128.576	31.170	29.860	86.376	386
1191	689	4936.935	40.854	124.164	30.404	28.853	130.654	387
1192	636	5036.211	112.212	124.015	29.263	27.673	117.195	387
1193	730	3680.612	184.862	128.537	31.100	29.886	93.084	387
1194	150	380.587	149.633	160.365	14.360	13.300	115.134	387
1195	631	5056.998	112.205	123.776	29.054	27.652	127.286	388
1196	684	4978.874	40.857	123.900	30.431	28.619	133.733	388
1197	731	3679.627	184.849	128.325	30.938	30.084	98.614	388
1198	151	396.592	149.687	160.063	14.762	13.024	95.130	388
1199	681	5011.114	40.869	124.045	30.257	28.657	128.738	389
1200	628	5065.673	112.194	123.918	29.127	27.452	128.687	389
1201	732	3692.112	184.869	128.250	31.102	29.966	96.071	389
1202	153	394.494	149.795	160.244	14.975	13.009	97.080	389
1203	682	5002.126	40.780	124.039	30.250	28.706	135.217	390
1204	631	5074.702	112.161	123.926	28.885	27.814	130.635	390
1205	731	3695.764	184.782	128.312	31.102	29.925	89.232	390
1206	154	394.426	149.833	160.367	15.048	13.030	107.638	390
1207	689	4912.679	40.813	123.964	30.519	28.745	127.507	391
1208	637	5028.826	112.154	123.867	29.017	27.951	124.748	391
1209	734	3693.179	184.770	128.280	31.366	29.796	94.241	391
1210	147	399.384	149.676	160.194	14.852	12.602	107.419	391
1211	686	4969.101	40.788	123.877	30.325	28.802	128.150	392
1212	636	5070.328	112.166	123.781	28.977	27.946	121.904	392
1213	737	3686.557	184.799	128.131	31.219	30.058	95.302	392
1214	149	395.678	149.646	159.965	14.179	13.380	107.301	392
1215	681	5015.686	40.827	123.842	30.310	28.607	133.035	393
1216	631	5084.032	112.186	123.712	29.151	27.560	130.217	393
1217	733	3667.207	184.813	128.005	31.155	29.956	93.521	393
1218	150	399.111	149.664	160.028	14.816	12.891	103.857	393
1219	680	5035.299	40.777	123.885	30.268	28.605	130.531	394
1220	635	5101.105	112.138	123.808	29.212	27.678	131.448	394
1221	736	3680.733	184.773	128.166	31.190	30.045	93.217	394
1222	148	379.231	149.613	159.995	14.695	12.823	113.787	394
1223	680	4988.733	40.764	123.963	30.263	28.609	129.697	395
1224	627	5078.062	112.126	123.860	28.796	27.724	123.307	395
1225	734	3673.191	184.724	128.250	31.202	29.952	94.806	395
1226	155	391.402	149.592	160.235	14.788	13.345	115.739	395
1227	679	4947.335	40.768	123.892	30.353	28.483	135.032	396
1228	634	5054.670	112.134	123.788	29.055	27.783	133.247	396
1229	736	3682.651	184.729	128.061	31.133	30.100	97.761	396
1230	152	381.613	149.748	160.124	14.895	12.993	109.409	396
1231	687	4986.025	40.832	123.766	30.342	28.828	126.349	397
1232	636	5055.109	112.203	123.709	29.046	27.879	128.072	397
1233	731	3664.342	184.768	127.924	31.200	29.832	86.730	397
1234	151	403.362	149.803	160.166	14.810	12.982	115.091	397
1235	682	4974.976	40.817	123.918	30.314	28.645	125.764	398
1236	631	5050.605	112.222	123.825	29.155	27.556	129.760	398
1237	737	3683.601	184.778	128.031	31.332	29.950	90.361	398
1238	154	390.807	149.839	160.146	15.174	12.922	107.499	398
1239	692	4930.725	40.852	123.926	30.406	28.978	130.693	399
1240	633	5028.503	112.213	123.909	29.181	27.619	128.732	399
1241	736	3665.023	184.792	128.140	31.348	29.893	93.870	399
1242	155	401.053	149.828	160.277	14.779	13.354	117.021	399
1243	690	4993.403	40.864	123.951	30.272	29.022	135.326	400
1244	635	5075.936	112.215	123.932	29.064	27.819	128.012	400
1245	739	3673.612	184.819	128.054	31.316	30.046	95.784	400
1246	149	387.387	149.815	160.180	14.588	13.005	100.565	400
1247	687	4978.624	40.899	123.795	30.415	28.759	131.696	401
1248	634	5054.822	112.245	123.837	29.057	27.781	129.900	401
1249	733	3668.787	184.828	127.848	31.038	30.069	88.693	401
1250	148	393.877	149.909	159.970	14.690	12.828	110.868	401
1251	684	5001.286	40.886	123.800	30.298	28.744	132.275	402
1252	637	5073.780	112.255	123.805	29.149	27.824	129.495	402
1253	732	3674.130	184.797	127.825	31.088	29.980	89.016	402
1254	155	417.900	149.809	159.967	15.104	13.067	108.157	402
1255	687	4983.494	40.870	124.013	30.345	28.825	132.607	403
1256	633	5076.489	112.214	124.018	29.129	27.669	131.442	403
1257	732	3667.984	184.746	127.975	31.297	29.779	91.980	403
1258	151	391.642	150.039	160.127	14.972	12.841	109.503	403
1259	687	5006.817	40.834	123.870	30.401	28.773	129.506	404
1260	622	5081.823	112.192	123.934	28.755	27.541	132.315	404
1261	734	3671.069	184.720	127.840	31.110	30.041	86.305	404
1262	155	398.622	149.911	160.103	15.266	12.928	118.768	404
1263	684	5006.216	40.838	123.679	30.299	28.744	127.721	405
1264	630	5116.004	112.181	123.757	28.790	27.861	139.907	405
1265	728	3673.104	184.771	127.552	31.079	29.824	92.446	405
1266	696	4897.826	40.887	123.468	30.496	29.059	124.648	406
1267	636	5051.378	112.220	123.533	28.961	27.961	125.628	406
1268	732	3675.897	184.812	127.449	31.136	29.933	99.037	406
1269	153	395.623	149.773	159.629	14.719	13.235	102.674	406
1270	697	4919.431	40.884	123.618	30.616	28.986	128.400	407
1271	643	5076.096	112.222	123.750	29.245	27.994	122.757	407
1272	737	3675.508	184.761	127.527	31.176	30.099	86.985	407
1273	151	400.605	149.805	159.760	14.628	13.143	104.983	407
1274	686	4914.378	40.868	123.757	30.533	28.606	129.415	408
1275	635	5033.470	112.202	123.800	28.985	27.894	138.931	408
1276	730	3658.269	184.785	127.566	31.075	29.910	93.912	408
1277	151	409.437	149.893	159.966	14.563	13.202	99.909	408
1278	692	4969.292	40.902	123.681	30.540	28.850	129.640	409
1279	637	5079.523	112.210	123.632	28.901	28.063	130.096	409
1280	732	3680.461	184.792	127.442	31.233	29.840	94.725	409
1281	156	412.887	149.962	159.841	14.678	13.533	101.539	409
1282	693	4937.586	40.901	123.548	30.359	29.064	124.478	410
1283	637	5062.027	112.244	123.581	29.084	27.887	135.276	410
1284	737	3682.326	184.821	127.337	31.179	30.096	95.131	410
1285	150	396.332	149.968	159.623	14.867	12.846	100.970	410
1286	692	4927.317	40.932	123.627	30.512	28.877	121.001	411
1287	635	5062.403	112.269	123.614	28.880	27.996	134.374	411
1288	730	3660.145	184.816	127.413	31.179	29.810	102.359	411
1289	150	397.110	149.922	159.686	14.805	12.901	101.854	411
1290	696	4949.446	40.903	123.730	30.517	29.039	129.045	412
1291	636	5087.861	112.256	123.842	28.990	27.933	130.127	412
1292	732	3665.331	184.789	127.530	31.241	29.833	98.453	412
1293	150	404.722	149.882	159.952	14.374	13.287	98.662	412
1294	684	4985.061	40.932	123.742	30.354	28.691	122.885	413
1295	636	5122.821	112.269	123.782	28.941	27.980	136.417	413
1296	728	3661.318	184.845	127.437	30.959	29.940	87.487	413
1297	154	420.467	149.991	159.831	14.844	13.209	106.812	413
1298	692	4953.400	40.984	123.524	30.491	28.896	126.187	414
1299	638	5097.981	112.316	123.604	28.950	28.060	135.230	414
1300	735	3683.744	184.914	127.279	31.011	30.177	94.610	414
1301	146	395.614	150.043	159.793	14.287	13.011	107.876	414
1302	687	5010.536	40.996	123.464	30.376	28.796	126.380	415
1303	628	5156.868	112.331	123.543	28.723	27.838	129.342	415
1304	731	3679.137	184.847	127.227	31.190	29.841	99.248	415
1305	147	403.213	150.022	159.554	14.510	12.899	101.014	415
1306	691	4992.739	40.976	123.602	30.397	28.944	126.517	416
1307	634	5139.378	112.317	123.655	28.827	28.002	132.572	416
1308	730	3685.965	184.872	127.362	31.037	29.947	100.194	416
1309	144	396.582	150.016	159.719	14.498	12.646	111.275	416
1310	681	5018.189	40.952	123.516	30.238	28.675	128.074	417
1311	621	5133.624	112.284	123.607	28.560	27.685	128.034	417
1312	736	3704.433	184.839	127.233	31.149	30.085	102.298	417
1313	154	413.510	150.135	159.639	15.270	12.841	108.137	417
1314	679	5001.286	40.988	123.256	30.125	28.699	130.431	418
1315	626	5135.484	112.294	123.360	28.677	27.794	134.480	418
1316	733	3692.387	184.889	126.953	31.181	29.931	99.907	418
1317	154	421.984	150.073	159.282	15.055	13.025	103.399	418
1318	679	5056.045	40.973	123.230	30.313	28.520	133.478	419
1319	621	5169.783	112.336	123.297	28.680	27.570	132.725	419
1320	732	3704.909	184.881	126.795	30.985	30.079	91.963	419
1321	145	403.686	150.106	159.201	14.686	12.571	110.404	419
1322	679	5046.746	40.965	123.252	30.202	28.625	126.424	420
1323	623	5196.762	112.318	123.295	28.702	27.636	136.630	420
1324	728	3707.128	184.852	126.893	31.075	29.829	92.545	420
1325	153	417.097	150.054	159.216	14.814	13.150	106.014	420
1326	686	5003.029	40.957	123.273	30.461	28.674	133.062	421
1327	627	5152.615	112.333	123.362	28.662	27.853	131.792	421
1328	736	3696.619	184.837	126.858	31.161	30.073	92.442	421
1329	154	423.115	149.907	159.363	14.645	13.389	98.900	421
1330	686	5034.438	41.032	123.107	30.182	28.939	130.818	422
1331	629	5165.023	112.347	123.213	28.706	27.899	136.679	422
1332	734	3697.752	184.886	126.658	31.239	29.916	89.871	422
1333	151	406.299	150.026	159.034	14.419	13.334	95.766	422
1334	678	5019.355	41.052	122.898	30.051	28.727	134.098	423
1335	627	5152.010	112.406	122.980	28.757	27.761	133.888	423
1336	729	3690.006	184.913	126.433	31.132	29.815	91.661	423
1337	149	419.541	150.197	158.921	14.638	12.960	101.446	423
1338	688	4979.854	41.039	122.826	30.319	28.892	128.789	424
1339	631	5128.843	112.398	122.978	28.842	27.856	141.237	424
1340	735	3672.444	184.917	126.459	31.122	30.069	91.461	424
1341	150	396.563	150.275	158.905	14.654	13.033	102.190	424
1342	686	4969.716	41.033	122.923	30.294	28.832	133.800	425
1343	627	5107.914	112.373	123.103	28.603	27.911	117.335	425
1344	738	3678.150	184.906	126.604	31.257	30.062	92.135	425
1345	157	409.335	150.156	159.266	15.133	13.209	103.575	425
1346	685	4985.000	41.070	122.991	30.207	28.873	133.689	426
1347	629	5160.988	112.402	123.139	28.542	28.060	136.348	426
1348	734	3672.135	184.934	126.554	31.104	30.046	90.664	426
1349	146	403.957	150.126	159.106	14.590	12.741	98.702	426
1350	685	5020.815	41.106	122.779	30.187	28.892	128.309	427
1351	624	5158.495	112.416	122.937	28.825	27.563	143.331	427
1352	733	3697.591	184.952	126.333	31.203	29.910	94.021	427
1353	157	417.237	150.210	158.851	14.980	13.344	97.240	427
1354	685	4999.685	41.109	122.734	30.120	28.956	124.386	428
1355	632	5165.631	112.425	122.886	28.785	27.955	128.384	428
1356	733	3697.317	184.942	126.325	31.266	29.850	97.351	428
1357	687	4997.880	41.070	122.733	30.422	28.752	133.039	429
1358	629	5181.020	112.399	122.886	28.910	27.702	133.866	429
1359	734	3697.633	184.928	126.375	31.188	29.966	98.497	429
1360	146	417.526	150.079	158.840	14.749	12.604	99.481	429
1361	687	4995.188	41.042	122.641	30.336	28.834	131.718	430
1362	620	5172.879	112.388	122.877	28.418	27.779	148.903	430
1363	734	3688.428	184.930	126.289	31.031	30.117	100.795	430
1364	148	404.305	150.224	158.831	14.761	12.766	107.714	430
1365	681	5002.976	41.075	122.317	30.194	28.717	137.269	431
1366	619	5170.314	112.387	122.625	28.477	27.677	129.675	431
1367	729	3693.653	184.913	125.955	31.137	29.810	95.838	431
1368	152	424.180	150.281	158.435	14.893	12.995	109.121	431
1369	678	5027.196	41.089	122.201	30.066	28.712	134.655	432
1370	626	5188.607	112.420	122.469	28.456	28.010	126.110	432
1371	731	3704.306	184.920	125.813	31.055	29.970	94.916	432
1372	146	415.519	150.175	158.393	14.262	13.035	96.333	432
1373	679	5025.029	41.110	122.131	29.973	28.843	131.378	433
1374	628	5194.442	112.429	122.491	28.619	27.939	90.647	433
1375	738	3708.482	184.944	125.772	31.170	30.146	91.366	433
1376	144	411.873	150.320	158.352	14.695	12.477	109.244	433
1377	685	4995.191	41.123	122.189	30.029	29.044	135.047	434
1378	630	5172.292	112.431	122.505	28.591	28.055	116.333	434
1379	729	3692.205	184.921	125.806	31.079	29.865	91.032	434
1380	147	420.259	150.257	158.282	14.410	12.989	102.197	434
1381	680	5037.752	41.136	122.038	29.902	28.955	123.557	435
1382	631	5226.160	112.451	122.349	28.621	28.070	118.611	435
1383	729	3700.316	184.977	125.523	31.079	29.865	90.001	435
1384	152	423.228	150.207	158.009	14.699	13.167	102.622	435
1385	680	5026.883	41.089	122.581	30.028	28.833	133.038	436
1386	625	5198.317	112.397	122.888	28.425	27.995	131.852	436
1387	737	3731.975	184.901	126.170	31.133	30.141	88.472	436
1388	155	443.724	150.382	159.005	14.945	13.205	102.762	436
1389	678	5025.977	41.053	123.086	30.046	28.731	136.223	437
1390	624	5215.222	112.358	123.355	28.498	27.879	107.228	437
1391	725	3732.362	184.899	126.436	31.075	29.706	96.750	437
1392	150	423.506	150.196	159.025	14.235	13.416	99.546	437
1393	680	5018.158	40.950	123.720	30.018	28.842	134.670	438
1394	626	5203.911	112.299	123.877	28.295	28.169	118.185	438
1395	729	3753.373	184.836	127.206	31.078	29.866	94.379	438
1396	150	414.805	150.245	159.760	14.901	12.817	103.434	438
1397	689	5063.142	40.986	123.844	30.212	29.037	130.135	439
1398	627	5226.320	112.290	123.975	28.461	28.049	153.104	439
1399	729	3769.339	184.845	127.458	31.151	29.796	86.720	439
1400	159	424.091	150.065	160.093	15.211	13.309	103.557	439
1401	673	5094.577	40.836	124.063	30.061	28.505	132.170	440
1402	623	5233.928	112.138	124.311	28.394	27.937	108.044	440
1403	720	3759.184	184.731	127.792	30.905	29.663	94.021	440
1404	153	410.040	150.031	160.225	14.868	13.102	110.903	440
1405	675	5054.577	40.798	124.265	29.806	28.834	140.166	441
1406	623	5203.807	112.110	124.599	28.445	27.886	127.145	441
1407	728	3777.648	184.686	128.193	31.206	29.704	99.382	441
1408	157	421.030	150.068	160.627	15.150	13.195	110.875	441
1409	678	5083.411	40.754	124.349	30.060	28.718	139.312	442
1410	617	5213.220	112.114	124.548	28.339	27.721	124.873	442
1411	733	3755.770	184.711	128.246	31.149	29.962	97.123	442
1412	156	416.406	149.852	160.404	14.466	13.730	99.639	442
1413	683	5028.626	40.726	124.518	30.136	28.856	128.209	443
1414	629	5187.717	112.094	124.678	28.585	28.017	128.081	443
1415	731	3746.525	184.682	128.599	31.100	29.928	99.636	443
1416	155	419.712	149.789	160.685	14.944	13.206	94.548	443
1417	681	5094.427	40.571	124.321	30.332	28.586	127.554	444
1418	624	5193.839	111.941	124.440	28.689	27.694	114.785	444
1419	730	3757.347	184.604	128.453	31.124	29.864	101.214	444
1420	663	5149.891	40.524	124.375	29.871	28.260	135.650	445
1421	622	5226.645	111.900	124.503	28.563	27.727	115.458	445
1422	728	3726.751	184.587	128.705	31.174	29.734	99.818	445
1423	157	397.629	149.456	160.832	15.175	13.173	103.916	445
1424	680	5011.228	40.462	124.099	30.242	28.629	130.220	446
1425	630	5155.019	111.836	124.408	28.808	27.845	118.983	446
1426	732	3730.703	184.574	128.748	31.206	29.866	90.461	446
1427	156	398.766	149.234	160.835	15.294	12.987	99.778	446
1428	685	4997.858	40.446	123.901	30.266	28.817	131.150	447
1429	631	5144.803	111.850	123.946	28.951	27.751	126.275	447
1430	732	3726.753	184.543	128.640	31.149	29.921	94.457	447
1431	683	4980.753	40.337	124.142	30.236	28.761	127.034	448
1432	626	5114.970	111.741	124.141	28.648	27.822	119.037	448
1433	731	3707.537	184.525	128.962	31.176	29.854	95.326	448
1434	689	4997.929	40.327	123.638	30.413	28.845	129.389	449
1435	635	5169.883	111.739	123.606	28.844	28.030	123.720	449
1436	727	3738.448	184.533	128.825	31.023	29.838	95.258	449
1437	155	375.091	149.090	160.594	15.390	12.823	106.739	449
1438	678	5048.695	40.230	123.712	30.278	28.511	128.862	450
1439	630	5129.503	111.629	123.685	28.979	27.680	127.270	450
1440	732	3738.275	184.472	128.803	31.243	29.831	101.086	450
1441	152	367.568	149.025	160.384	15.060	12.850	110.941	450
1442	515	8942.607	40.326	123.547	25.996	25.224	86.378	451
1443	506	9190.734	111.753	123.776	25.703	25.066	67.813	451
1444	547	6050.115	184.836	129.031	27.422	25.398	111.544	451
1445	678	5118.053	40.184	123.924	30.372	28.423	128.973	452
1446	607	5269.982	111.614	123.920	28.402	27.212	124.981	452
1447	720	3834.386	184.398	128.943	31.202	29.381	95.257	452
1448	157	384.972	149.034	160.602	15.555	12.851	104.481	452
1449	819	2495.477	40.030	123.456	33.160	31.447	126.156	453
1450	788	2559.539	111.329	123.462	32.252	31.109	121.795	453
1451	820	1992.123	184.014	128.624	33.815	30.876	123.888	453
1452	517	8545.626	40.388	123.953	26.030	25.288	93.461	454
1453	506	8989.347	111.834	123.837	25.782	24.989	78.810	454
1454	550	6052.801	184.951	129.115	27.553	25.416	112.422	454
1455	678	5087.218	40.253	123.152	30.268	28.520	127.224	455
1456	617	5171.919	111.652	123.350	28.771	27.305	128.225	455
1457	722	3809.258	184.541	128.754	31.067	29.590	100.261	455
1458	839	2434.284	40.200	123.015	33.711	31.689	121.796	456
1459	783	2512.981	111.505	122.906	32.125	31.034	119.568	456
1460	829	2006.862	184.185	128.330	33.797	31.231	119.457	456
1461	520	8420.464	40.562	123.623	26.065	25.402	91.183	457
1462	504	8863.181	111.979	123.518	25.517	25.149	93.827	457
1463	551	6037.543	185.118	128.845	27.668	25.356	116.385	457
1464	674	5019.829	40.371	123.442	29.971	28.633	128.850	458
1465	628	5160.584	111.766	123.316	28.935	27.634	123.824	458
1466	723	3832.711	184.604	128.660	31.058	29.639	99.860	458
1467	830	2467.645	40.182	123.150	33.479	31.565	126.135	459
1468	779	2477.366	111.446	123.075	31.984	31.011	127.420	459
1469	824	1971.370	184.138	128.429	33.790	31.049	121.382	459
1470	517	8649.611	40.575	123.487	25.936	25.380	93.636	460
1471	504	9031.378	111.997	123.647	25.622	25.045	68.868	460
1472	550	6073.170	185.178	128.837	27.789	25.200	113.991	460
1473	674	5134.709	40.493	123.431	30.301	28.321	122.528	461
1474	613	5266.980	111.878	123.488	28.772	27.127	128.663	461
1475	723	3827.315	184.737	128.562	31.133	29.568	99.285	461
1476	829	2476.014	40.299	122.678	33.403	31.599	117.079	462
1477	788	2559.371	111.601	122.974	32.293	31.069	125.048	462
1478	821	1983.025	184.359	128.024	33.822	30.907	120.663	462
1479	521	8611.117	40.592	123.811	26.172	25.347	91.259	463
1480	510	9022.327	112.005	123.737	25.817	25.152	82.615	463
1481	551	6129.016	185.244	128.422	27.764	25.269	111.422	463
1482	658	5238.690	40.450	123.283	30.178	27.762	126.050	464
1483	599	5352.971	111.814	123.559	28.420	26.836	127.253	464
1484	723	3915.135	184.731	128.186	31.219	29.487	95.412	464
1485	820	2573.453	40.283	123.222	33.185	31.462	124.844	465
1486	772	2591.663	111.555	123.189	31.792	30.918	124.669	465
1487	823	2027.032	184.304	127.957	33.684	31.109	120.008	465
1488	518	8597.815	40.567	123.647	26.109	25.261	92.496	466
1489	509	9088.956	111.958	123.656	25.781	25.138	74.503	466
1490	548	6292.165	185.167	128.587	27.458	25.411	117.293	466
1491	660	5177.411	40.408	123.294	29.837	28.164	132.042	467
1492	598	5366.721	111.786	123.530	28.367	26.841	130.845	467
1493	714	3996.962	184.693	128.347	30.985	29.339	102.140	467
1494	821	2539.091	40.306	122.874	33.316	31.377	120.119	468
1495	775	2618.375	111.571	123.042	31.922	30.912	126.444	468
1496	815	2078.499	184.342	128.036	33.459	31.014	122.645	468
1497	516	8592.584	40.635	123.899	26.109	25.163	96.933	469
1498	505	9037.542	112.071	123.920	25.719	25.000	79.982	469
1499	547	6435.410	185.265	128.803	27.571	25.261	114.105	469
1500	606	5291.115	111.912	123.597	28.655	26.927	126.521	470
1501	665	5160.814	40.493	123.580	29.943	28.277	126.102	470
1502	700	4015.886	184.806	128.506	30.704	29.028	108.688	470
1503	814	2553.024	40.383	123.561	33.066	31.344	122.451	471
1504	776	2608.228	111.649	123.491	32.133	30.748	117.333	471
1505	809	2080.889	184.444	128.266	33.313	30.920	122.163	471
1506	519	8651.279	40.591	123.605	26.201	25.221	95.626	472
1507	505	9154.275	111.976	123.842	25.659	25.059	70.916	472
1508	549	6498.601	185.210	128.722	27.558	25.365	113.410	472
1509	680	5053.428	40.467	123.849	30.262	28.611	121.958	473
1510	611	5267.974	111.841	123.877	28.756	27.054	127.743	473
1511	695	4081.302	184.722	128.661	30.792	28.738	103.812	473
1512	827	2465.203	40.360	123.424	33.185	31.731	127.386	474
1513	772	2556.008	111.620	123.388	31.887	30.826	123.701	474
1514	809	2119.934	184.434	128.373	33.326	30.908	121.970	474
1515	518	8739.597	40.622	123.710	26.134	25.237	84.183	475
1516	507	9224.823	112.024	123.740	25.851	24.971	68.830	475
1517	550	6597.012	185.216	128.864	27.542	25.426	118.318	475
1518	669	5173.333	40.546	123.540	30.264	28.146	126.130	476
1519	597	5370.036	111.956	123.561	28.289	26.870	131.484	476
1520	684	4149.338	184.831	128.613	30.629	28.434	111.403	476
1521	817	2575.185	40.425	123.081	33.168	31.363	117.710	477
1522	771	2672.471	111.674	123.063	31.681	30.986	111.744	477
1523	807	2183.181	184.508	128.163	33.367	30.794	120.823	477
1524	517	8904.616	40.749	123.857	26.221	25.104	87.013	478
1525	505	9332.575	112.147	123.737	25.900	24.825	63.943	478
1526	556	6667.365	185.392	128.693	27.827	25.440	113.223	478
1527	669	5204.253	40.542	123.744	30.092	28.307	121.509	479
1528	591	5518.426	111.976	123.700	28.001	26.874	126.801	479
1529	678	4187.696	184.889	128.626	30.867	27.967	103.686	479
1530	807	2655.753	40.427	123.354	32.784	31.342	121.512	480
1531	765	2720.671	111.695	123.222	31.703	30.724	126.885	480
1532	800	2194.856	184.563	128.421	33.103	30.770	120.661	480
