,intensity_raw,intensity_interp
361,6356.4,6435.4
362,6210.8,6275.4
363,6127.2,6208.6
364,6048.8,6186.0
365,6002.4,6061.4
366,5877.8,5938.8
367,5769.8,5861.2
368,5731.0,5847.2
369,5622.0,5704.6
370,5599.6,5701.6
371,5578.6,5717.0
372,5449.8,5566.2
373,5408.8,5478.8
374,5321.2,5393.0
375,5277.0,5336.2
376,5210.6,5260.6
377,5154.0,5230.4
378,5076.0,5200.6
379,4979.0,5107.2
380,4965.2,5050.0
381,4874.6,4967.6
382,4839.8,4912.4
383,4727.6,4808.8
384,4694.2,4759.8
385,4662.0,4713.4
386,4575.6,4672.4
387,4545.2,4612.2
388,4452.6,4470.2
389,4407.8,4427.6
390,4343.4,4407.6
391,4294.4,4377.6
392,4232.6,4262.2
393,4148.8,4187.6
394,4141.2,4186.0
395,4078.4,4128.2
396,4053.0,4139.0
397,3996.6,4060.2
398,3930.6,3973.6
399,0.0,0.0
400,0.0,0.0
