X	Y	idxAnalysis	StdDev	iL	Bead	idx_inNUp	idx_NUp	iF	iS	iB_inFrame	bestStd	Zr	Neighbour_L	Neighbour_R	iField
194.032	119.871	2	12174.758	2	<BeadTracker_V4.Bead object at 0x000002F292A134C0>	0	0	412	413	2	True	-181.0	M450-2025	M450-Strept	412
194.04	119.665	2	12191.536	2	<BeadTracker_V4.Bead object at 0x000002F292A128C0>	0	0	413	414	2	True	-167.0	M450-2025	M450-Strept	413
194.083	119.453	2	12276.798	2	<BeadTracker_V4.Bead object at 0x000002F292A12920>	0	0	414	415	2	True	-163.0	M450-2025	M450-Strept	414
194.054	119.475	2	12254.292	2	<BeadTracker_V4.Bead object at 0x000002F292A10910>	0	0	415	416	2	True	-162.0	M450-2025	M450-Strept	415
194.02	119.553	2	12294.931	2	<BeadTracker_V4.Bead object at 0x000002F292A12680>	0	0	416	417	2	True	-160.0	M450-2025	M450-Strept	416
194.092	119.449	2	12247.442	2	<BeadTracker_V4.Bead object at 0x000002F292A13A00>	0	0	417	418	2	True	-162.0	M450-2025	M450-Strept	417
194.096	119.319	2	12273.297	2	<BeadTracker_V4.Bead object at 0x000002F292AD69B0>	0	0	418	419	2	True	-172.0	M450-2025	M450-Strept	418
194.149	119.34	2	12236.225	2	<BeadTracker_V4.Bead object at 0x000002F292AD7520>	0	0	419	420	2	True	-171.0	M450-2025	M450-Strept	419
194.109	119.437	2	12264.815	2	<BeadTracker_V4.Bead object at 0x000002F292AD5C00>	0	0	420	421	2	True	-155.0	M450-2025	M450-Strept	420
194.089	119.248	2	12272.912	2	<BeadTracker_V4.Bead object at 0x000002F2A2337850>	0	0	421	422	2	True	-161.0	M450-2025	M450-Strept	421
194.156	119.013	2	12286.723	2	<BeadTracker_V4.Bead object at 0x000002F2A2334DF0>	0	0	422	423	2	True	-163.0	M450-2025	M450-Strept	422
194.2	118.899	2	12279.338	2	<BeadTracker_V4.Bead object at 0x000002F2A2335000>	0	0	423	424	2	True	-161.0	M450-2025	M450-Strept	423
194.268	119.026	2	12313.385	2	<BeadTracker_V4.Bead object at 0x000002F2A23369E0>	0	0	424	425	2	True	-157.0	M450-2025	M450-Strept	424
194.233	118.998	2	12341.3	2	<BeadTracker_V4.Bead object at 0x000002F2A2336470>	0	0	425	426	2	True	-156.0	M450-2025	M450-Strept	425
194.245	118.759	2	12347.942	2	<BeadTracker_V4.Bead object at 0x000002F292979E10>	0	0	426	427	2	True	-153.0	M450-2025	M450-Strept	426
194.274	118.611	2	12352.85	2	<BeadTracker_V4.Bead object at 0x000002F291D175B0>	0	0	427	428	2	True	-149.0	M450-2025	M450-Strept	427
194.309	118.664	2	12324.787	2	<BeadTracker_V4.Bead object at 0x000002F2929A3070>	0	0	428	429	2	True	-153.0	M450-2025	M450-Strept	428
194.323	118.669	2	12392.007	2	<BeadTracker_V4.Bead object at 0x000002F2929A07F0>	0	0	429	430	2	True	-144.0	M450-2025	M450-Strept	429
194.302	118.415	2	12353.326	2	<BeadTracker_V4.Bead object at 0x000002F2929A27D0>	0	0	430	431	2	True	-143.0	M450-2025	M450-Strept	430
194.36	118.218	2	12391.646	2	<BeadTracker_V4.Bead object at 0x000002F2929A0C40>	0	0	431	432	2	True	-146.0	M450-2025	M450-Strept	431
194.371	118.189	2	12358.665	2	<BeadTracker_V4.Bead object at 0x000002F2929A10C0>	0	0	432	433	2	True	-143.0	M450-2025	M450-Strept	432
194.378	118.239	2	12376.067	2	<BeadTracker_V4.Bead object at 0x000002F2929A1CC0>	0	0	433	434	2	True	-144.0	M450-2025	M450-Strept	433
194.402	118.216	2	12325.393	2	<BeadTracker_V4.Bead object at 0x000002F2929A3340>	0	0	434	435	2	True	-138.0	M450-2025	M450-Strept	434
194.431	118.598	2	12358.429	2	<BeadTracker_V4.Bead object at 0x000002F291D67610>	0	0	435	436	2	True	-138.0	M450-2025	M450-Strept	435
194.358	119.222	2	12360.643	2	<BeadTracker_V4.Bead object at 0x000002F291D64FA0>	0	0	436	437	2	True	-149.0	M450-2025	M450-Strept	436
194.319	119.739	2	12366.379	2	<BeadTracker_V4.Bead object at 0x000002F291D65360>	0	0	437	438	2	True	-149.0	M450-2025	M450-Strept	437
194.311	119.902	2	12307.004	2	<BeadTracker_V4.Bead object at 0x000002F291D670A0>	0	0	438	439	2	True	-164.0	M450-2025	M450-Strept	438
194.231	120.408	2	12328.223	2	<BeadTracker_V4.Bead object at 0x000002F291D67E80>	0	0	439	440	2	True	-156.0	M450-2025	M450-Strept	439
194.216	120.61	2	12283.906	2	<BeadTracker_V4.Bead object at 0x000002F291DE5780>	0	0	440	441	2	True	-166.0	M450-2025	M450-Strept	440
194.1	120.885	2	12218.986	2	<BeadTracker_V4.Bead object at 0x000002F291DE5360>	0	0	441	442	2	True	-178.0	M450-2025	M450-Strept	441
194.091	121.198	2	12238.76	2	<BeadTracker_V4.Bead object at 0x000002F291DE65C0>	0	0	442	443	2	True	-177.0	M450-2025	M450-Strept	442
194.067	121.319	2	12158.686	2	<BeadTracker_V4.Bead object at 0x000002F292DD3DC0>	0	0	443	444	2	True	-182.0	M450-2025	M450-Strept	443
194.05	121.827	2	12160.712	2	<BeadTracker_V4.Bead object at 0x000002F292DED900>	0	0	444	445	2	True	-185.0	M450-2025	M450-Strept	444
194.023	121.726	2	12127.163	2	<BeadTracker_V4.Bead object at 0x000002F292DED0F0>	0	0	445	446	2	True	-187.0	M450-2025	M450-Strept	445
194.001	122.123	2	12120.878	2	<BeadTracker_V4.Bead object at 0x000002F292DEC5E0>	0	0	446	447	2	True	-193.0	M450-2025	M450-Strept	446
193.956	122.181	2	12079.039	2	<BeadTracker_V4.Bead object at 0x000002F292911ED0>	0	0	447	448	2	True	-191.0	M450-2025	M450-Strept	447
193.93	122.235	2	12028.219	2	<BeadTracker_V4.Bead object at 0x000002F292910AC0>	0	0	448	449	2	True	-194.0	M450-2025	M450-Strept	448
193.917	122.558	2	11988.993	2	<BeadTracker_V4.Bead object at 0x000002F2929137F0>	0	0	449	450	2	True	-190.0	M450-2025	M450-Strept	449
193.891	122.391	0	11879.502	2	<BeadTracker_V4.Bead object at 0x000002F292912CE0>	2	31	451	452	2	True	-186.0	M450-2025	M450-Strept	451
193.993	122.199	0	11832.851	2	<BeadTracker_V4.Bead object at 0x000002F2929B6BC0>	2	32	454	455	2	True	-187.0	M450-2025	M450-Strept	454
194.067	122.58	0	11751.811	2	<BeadTracker_V4.Bead object at 0x000002F2929B7F10>	2	33	457	458	2	True	-189.0	M450-2025	M450-Strept	457
194.224	122.7	0	11675.502	2	<BeadTracker_V4.Bead object at 0x000002F292055DE0>	2	34	460	461	1	True	-202.0	M450-2025	M450-Strept	460
194.309	123.259	0	11600.683	2	<BeadTracker_V4.Bead object at 0x000002F2920562C0>	2	35	463	464	1	True	-206.0	M450-2025	M450-Strept	463
194.471	123.215	0	11628.761	2	<BeadTracker_V4.Bead object at 0x000002F292095300>	2	36	466	467	2	True	-205.0	M450-2025	M450-Strept	466
194.571	123.05	0	11651.181	2	<BeadTracker_V4.Bead object at 0x000002F292094940>	2	37	469	470	1	True	-205.0	M450-2025	M450-Strept	469
194.74	123.389	0	11634.124	2	<BeadTracker_V4.Bead object at 0x000002F2990972E0>	2	38	472	473	1	True	-199.0	M450-2025	M450-Strept	472
194.818	123.119	0	11700.842	2	<BeadTracker_V4.Bead object at 0x000002F299095DB0>	2	39	475	476	1	True	-203.0	M450-2025	M450-Strept	475
194.722	123.136	0	11702.97	2	<BeadTracker_V4.Bead object at 0x000002F291CAFCA0>	2	40	478	479	1	True	-197.0	M450-2025	M450-Strept	478
