X	Y	idxAnalysis	StdDev	iL	Bead	idx_inNUp	idx_NUp	iF	iS	iB_inFrame	bestStd	Zr	Neighbour_L	Neighbour_R	iField
122.57	109.978	0	5487.187	1	<BeadTracker_V4.Bead object at 0x000002F291AE5B70>	1	1	0	1	3	True	307.0	M450-2025	M450-Strept	0
122.542	109.927	0	3125.467	1	<BeadTracker_V4.Bead object at 0x000002F291AE4A00>	2	1	1	2	3	False	307.0	M450-2025	M450-Strept	1
122.382	109.274	0	1579.741	1	<BeadTracker_V4.Bead object at 0x000002F291AE7C40>	3	1	2	3	3	False	307.0	M450-2025	M450-Strept	2
122.528	109.822	0	5644.961	1	<BeadTracker_V4.Bead object at 0x000002F291AE6FE0>	1	2	3	4	3	True	301.0	M450-2025	M450-Strept	3
122.428	109.758	0	3176.84	1	<BeadTracker_V4.Bead object at 0x000002F291AE57B0>	2	2	4	5	3	False	301.0	M450-2025	M450-Strept	4
122.361	109.295	0	1594.083	1	<BeadTracker_V4.Bead object at 0x000002F291AE5F60>	3	2	5	6	3	False	301.0	M450-2025	M450-Strept	5
122.407	110.016	0	5688.963	1	<BeadTracker_V4.Bead object at 0x000002F291AE42E0>	1	3	6	7	3	True	299.0	M450-2025	M450-Strept	6
122.396	110.082	0	3174.525	1	<BeadTracker_V4.Bead object at 0x000002F291C82080>	2	3	7	8	3	False	299.0	M450-2025	M450-Strept	7
122.277	109.362	0	1617.965	1	<BeadTracker_V4.Bead object at 0x000002F291C83F40>	3	3	8	9	3	False	299.0	M450-2025	M450-Strept	8
122.378	109.82	0	5660.495	1	<BeadTracker_V4.Bead object at 0x000002F291C81570>	1	4	9	10	3	True	299.0	M450-2025	M450-Strept	9
122.3	109.628	0	3157.715	1	<BeadTracker_V4.Bead object at 0x000002F291C82CB0>	2	4	10	11	3	False	299.0	M450-2025	M450-Strept	10
122.213	109.199	0	1671.471	1	<BeadTracker_V4.Bead object at 0x000002F291C80AF0>	3	4	11	12	3	False	299.0	M450-2025	M450-Strept	11
122.283	109.78	0	5727.194	1	<BeadTracker_V4.Bead object at 0x000002F291C816F0>	1	5	12	13	3	True	295.0	M450-2025	M450-Strept	12
122.314	109.945	0	3172.599	1	<BeadTracker_V4.Bead object at 0x000002F291C82DA0>	2	5	13	14	3	False	295.0	M450-2025	M450-Strept	13
122.187	109.257	0	1692.644	1	<BeadTracker_V4.Bead object at 0x000002F292EB12D0>	3	5	14	15	3	False	295.0	M450-2025	M450-Strept	14
122.425	109.931	0	5834.738	1	<BeadTracker_V4.Bead object at 0x000002F292EB05B0>	1	6	15	16	3	True	292.0	M450-2025	M450-Strept	15
122.398	109.811	0	3235.454	1	<BeadTracker_V4.Bead object at 0x000002F292EB17E0>	2	6	16	17	3	False	292.0	M450-2025	M450-Strept	16
122.329	109.097	0	1693.168	1	<BeadTracker_V4.Bead object at 0x000002F292EB2260>	3	6	17	18	3	False	292.0	M450-2025	M450-Strept	17
122.341	109.812	0	5827.647	1	<BeadTracker_V4.Bead object at 0x000002F292EB38E0>	1	7	18	19	3	True	291.0	M450-2025	M450-Strept	18
122.325	109.904	0	3263.827	1	<BeadTracker_V4.Bead object at 0x000002F292EB2320>	2	7	19	20	3	False	291.0	M450-2025	M450-Strept	19
122.259	109.42	0	1709.665	1	<BeadTracker_V4.Bead object at 0x000002F292EB3A90>	3	7	20	21	3	False	291.0	M450-2025	M450-Strept	20
122.27	109.97	0	5773.993	1	<BeadTracker_V4.Bead object at 0x000002F292EB3550>	1	8	21	22	3	True	293.0	M450-2025	M450-Strept	21
122.306	109.883	0	3276.224	1	<BeadTracker_V4.Bead object at 0x000002F291B8FF70>	2	8	22	23	3	False	293.0	M450-2025	M450-Strept	22
122.284	109.078	0	1680.826	1	<BeadTracker_V4.Bead object at 0x000002F291B8D000>	3	8	23	24	3	False	293.0	M450-2025	M450-Strept	23
122.315	109.75	0	5740.522	1	<BeadTracker_V4.Bead object at 0x000002F291B8D3C0>	1	9	24	25	3	True	293.0	M450-2025	M450-Strept	24
122.298	109.881	0	3218.485	1	<BeadTracker_V4.Bead object at 0x000002F291B8DC60>	2	9	25	26	3	False	293.0	M450-2025	M450-Strept	25
122.211	109.469	0	1686.933	1	<BeadTracker_V4.Bead object at 0x000002F291B8C5E0>	3	9	26	27	3	False	293.0	M450-2025	M450-Strept	26
122.183	109.89	0	5775.128	1	<BeadTracker_V4.Bead object at 0x000002F291B8DE10>	1	10	27	28	3	True	292.0	M450-2025	M450-Strept	27
122.166	109.998	0	3237.018	1	<BeadTracker_V4.Bead object at 0x000002F291B8E1D0>	2	10	28	29	3	False	292.0	M450-2025	M450-Strept	28
122.163	109.209	0	1692.628	1	<BeadTracker_V4.Bead object at 0x000002F292C79540>	3	10	29	30	3	False	292.0	M450-2025	M450-Strept	29
122.179	109.946	-1	3220.221	1	<BeadTracker_V4.Bead object at 0x000002F292C79360>	0	0	30	31	3	True	310.0	M450-2025	M450-Strept	30
122.217	109.956	-1	3215.479	1	<BeadTracker_V4.Bead object at 0x000002F292C78FD0>	0	0	31	32	3	True	310.0	M450-2025	M450-Strept	31
122.236	109.901	-1	3238.68	1	<BeadTracker_V4.Bead object at 0x000002F292C7B1F0>	0	0	32	33	3	True	308.0	M450-2025	M450-Strept	32
122.244	110.033	-1	3188.717	1	<BeadTracker_V4.Bead object at 0x000002F292C7AEF0>	0	0	33	34	3	True	309.0	M450-2025	M450-Strept	33
122.249	109.911	-1	3233.108	1	<BeadTracker_V4.Bead object at 0x000002F292C7A5C0>	0	0	34	35	3	True	308.0	M450-2025	M450-Strept	34
122.152	110.021	-1	3222.757	1	<BeadTracker_V4.Bead object at 0x000002F292C7BE50>	0	0	35	36	3	True	307.0	M450-2025	M450-Strept	35
122.184	109.939	-1	3211.891	1	<BeadTracker_V4.Bead object at 0x000002F292AD4880>	0	0	36	37	3	True	307.0	M450-2025	M450-Strept	36
122.138	109.759	-1	3244.383	1	<BeadTracker_V4.Bead object at 0x000002F292AD76D0>	0	0	37	38	3	True	306.0	M450-2025	M450-Strept	37
122.047	110.029	-1	3259.512	1	<BeadTracker_V4.Bead object at 0x000002F292AD5120>	0	0	38	39	3	True	307.0	M450-2025	M450-Strept	38
122.107	109.714	-1	3234.097	1	<BeadTracker_V4.Bead object at 0x000002F292AD6A70>	0	0	39	40	3	True	308.0	M450-2025	M450-Strept	39
121.987	109.918	-1	3257.593	1	<BeadTracker_V4.Bead object at 0x000002F291B93BB0>	0	0	40	41	3	True	307.0	M450-2025	M450-Strept	40
121.952	109.869	-1	3243.217	1	<BeadTracker_V4.Bead object at 0x000002F291B93040>	0	0	41	42	3	True	309.0	M450-2025	M450-Strept	41
121.859	109.922	-1	3233.794	1	<BeadTracker_V4.Bead object at 0x000002F291B930A0>	0	0	42	43	3	True	307.0	M450-2025	M450-Strept	42
121.904	110.026	-1	3235.429	1	<BeadTracker_V4.Bead object at 0x000002F291B92950>	0	0	43	44	3	True	310.0	M450-2025	M450-Strept	43
121.994	109.819	-1	3222.548	1	<BeadTracker_V4.Bead object at 0x000002F291B92260>	0	0	44	45	3	True	308.0	M450-2025	M450-Strept	44
121.913	109.972	-1	3234.63	1	<BeadTracker_V4.Bead object at 0x000002F291B91060>	0	0	45	46	3	True	307.0	M450-2025	M450-Strept	45
121.964	109.827	-1	3223.583	1	<BeadTracker_V4.Bead object at 0x000002F291B91030>	0	0	46	47	3	True	307.0	M450-2025	M450-Strept	46
121.967	109.889	-1	3242.041	1	<BeadTracker_V4.Bead object at 0x000002F291B930D0>	0	0	47	48	3	True	305.0	M450-2025	M450-Strept	47
121.849	110.051	-1	3271.989	1	<BeadTracker_V4.Bead object at 0x000002F299056D40>	0	0	48	49	3	True	305.0	M450-2025	M450-Strept	48
121.933	109.944	-1	3271.122	1	<BeadTracker_V4.Bead object at 0x000002F291B1FF40>	0	0	49	50	3	True	306.0	M450-2025	M450-Strept	49
121.851	110.096	-1	3253.888	1	<BeadTracker_V4.Bead object at 0x000002F291B1C700>	0	0	50	51	3	True	305.0	M450-2025	M450-Strept	50
121.855	109.995	-1	3256.672	1	<BeadTracker_V4.Bead object at 0x000002F291B1CF10>	0	0	51	52	3	True	305.0	M450-2025	M450-Strept	51
121.895	110.046	-1	3310.011	1	<BeadTracker_V4.Bead object at 0x000002F291B1E200>	0	0	52	53	3	True	303.0	M450-2025	M450-Strept	52
121.925	110.168	-1	3259.876	1	<BeadTracker_V4.Bead object at 0x000002F291B1DAE0>	0	0	53	54	3	True	304.0	M450-2025	M450-Strept	53
121.902	109.934	-1	3287.006	1	<BeadTracker_V4.Bead object at 0x000002F291B1F940>	0	0	54	55	3	True	302.0	M450-2025	M450-Strept	54
121.912	110.26	-1	3251.094	1	<BeadTracker_V4.Bead object at 0x000002F291B1FD90>	0	0	55	56	3	True	302.0	M450-2025	M450-Strept	55
121.876	110.119	-1	3290.029	1	<BeadTracker_V4.Bead object at 0x000002F291B1D690>	0	0	56	57	3	True	303.0	M450-2025	M450-Strept	56
121.921	110.167	-1	3310.936	1	<BeadTracker_V4.Bead object at 0x000002F2990963B0>	0	0	57	58	3	True	302.0	M450-2025	M450-Strept	57
121.922	110.21	-1	3286.019	1	<BeadTracker_V4.Bead object at 0x000002F299096050>	0	0	58	59	3	True	302.0	M450-2025	M450-Strept	58
121.926	110.039	-1	3286.029	1	<BeadTracker_V4.Bead object at 0x000002F2990958A0>	0	0	59	60	3	True	301.0	M450-2025	M450-Strept	59
121.85	110.123	-1	3271.902	1	<BeadTracker_V4.Bead object at 0x000002F299094D30>	0	0	60	61	3	True	302.0	M450-2025	M450-Strept	60
121.912	109.992	-1	3287.084	1	<BeadTracker_V4.Bead object at 0x000002F299097400>	0	0	61	62	3	True	301.0	M450-2025	M450-Strept	61
121.861	110.134	-1	3271.881	1	<BeadTracker_V4.Bead object at 0x000002F2990976A0>	0	0	62	63	3	True	301.0	M450-2025	M450-Strept	62
121.881	110.142	-1	3279.875	1	<BeadTracker_V4.Bead object at 0x000002F299095780>	0	0	63	64	3	True	300.0	M450-2025	M450-Strept	63
121.863	110.086	-1	3316.042	1	<BeadTracker_V4.Bead object at 0x000002F292912620>	0	0	64	65	3	True	299.0	M450-2025	M450-Strept	64
121.819	110.236	-1	3283.623	1	<BeadTracker_V4.Bead object at 0x000002F2929139A0>	0	0	65	66	3	True	300.0	M450-2025	M450-Strept	65
121.755	109.97	-1	3327.769	1	<BeadTracker_V4.Bead object at 0x000002F292912710>	0	0	66	67	3	True	299.0	M450-2025	M450-Strept	66
121.801	110.112	-1	3279.604	1	<BeadTracker_V4.Bead object at 0x000002F292912020>	0	0	67	68	3	True	297.0	M450-2025	M450-Strept	67
121.862	110.103	-1	3322.159	1	<BeadTracker_V4.Bead object at 0x000002F295B3E320>	0	0	68	69	3	True	300.0	M450-2025	M450-Strept	68
121.893	110.028	-1	3320.308	1	<BeadTracker_V4.Bead object at 0x000002F295B3C3A0>	0	0	69	70	3	True	299.0	M450-2025	M450-Strept	69
121.885	110.03	1	3315.69	1	<BeadTracker_V4.Bead object at 0x000002F295B3D810>	0	0	70	71	3	True	299.0	M450-2025	M450-Strept	70
121.929	110.214	1	3284.296	1	<BeadTracker_V4.Bead object at 0x000002F295B3C910>	0	0	71	72	3	True	300.0	M450-2025	M450-Strept	71
121.877	110.176	1	3317.455	1	<BeadTracker_V4.Bead object at 0x000002F295B3D000>	0	0	72	73	3	True	299.0	M450-2025	M450-Strept	72
121.841	109.959	1	3299.047	1	<BeadTracker_V4.Bead object at 0x000002F291D51FC0>	0	0	73	74	3	True	299.0	M450-2025	M450-Strept	73
121.902	109.941	1	3300.316	1	<BeadTracker_V4.Bead object at 0x000002F291D514B0>	0	0	74	75	3	True	299.0	M450-2025	M450-Strept	74
121.886	110.108	1	3286.83	1	<BeadTracker_V4.Bead object at 0x000002F291D52170>	0	0	75	76	3	True	298.0	M450-2025	M450-Strept	75
121.853	110.218	1	3304.581	1	<BeadTracker_V4.Bead object at 0x000002F291D50EE0>	0	0	76	77	3	True	298.0	M450-2025	M450-Strept	76
121.903	110.121	1	3305.876	1	<BeadTracker_V4.Bead object at 0x000002F291D53280>	0	0	77	78	3	True	297.0	M450-2025	M450-Strept	77
121.939	110.091	1	3331.117	1	<BeadTracker_V4.Bead object at 0x000002F291D53910>	0	0	78	79	3	True	298.0	M450-2025	M450-Strept	78
121.941	110.1	1	3312.415	1	<BeadTracker_V4.Bead object at 0x000002F291D52290>	0	0	79	80	3	True	299.0	M450-2025	M450-Strept	79
121.968	110.226	1	3318.194	1	<BeadTracker_V4.Bead object at 0x000002F295A7C430>	0	0	80	81	3	True	298.0	M450-2025	M450-Strept	80
121.969	110.145	1	3311.916	1	<BeadTracker_V4.Bead object at 0x000002F295A7C280>	0	0	81	82	3	True	298.0	M450-2025	M450-Strept	81
121.949	109.995	1	3324.391	1	<BeadTracker_V4.Bead object at 0x000002F295A7EE30>	0	0	82	83	3	True	296.0	M450-2025	M450-Strept	82
121.949	110.041	1	3307.111	1	<BeadTracker_V4.Bead object at 0x000002F295A7E350>	0	0	83	84	3	True	297.0	M450-2025	M450-Strept	83
121.965	110.192	1	3303.691	1	<BeadTracker_V4.Bead object at 0x000002F295A7C1C0>	0	0	84	85	3	True	299.0	M450-2025	M450-Strept	84
121.916	110.223	1	3321.478	1	<BeadTracker_V4.Bead object at 0x000002F295A7F400>	0	0	85	86	3	True	297.0	M450-2025	M450-Strept	85
121.931	110.003	1	3321.516	1	<BeadTracker_V4.Bead object at 0x000002F295B20970>	0	0	86	87	3	True	297.0	M450-2025	M450-Strept	86
121.94	109.913	1	3345.327	1	<BeadTracker_V4.Bead object at 0x000002F295B23A90>	0	0	87	88	3	True	297.0	M450-2025	M450-Strept	87
121.944	110.112	1	3310.251	1	<BeadTracker_V4.Bead object at 0x000002F295B22B00>	0	0	88	89	3	True	297.0	M450-2025	M450-Strept	88
121.995	110.292	1	3280.927	1	<BeadTracker_V4.Bead object at 0x000002F295B20A30>	0	0	89	90	3	True	296.0	M450-2025	M450-Strept	89
121.938	110.125	1	3298.781	1	<BeadTracker_V4.Bead object at 0x000002F295B206D0>	0	0	90	91	3	True	296.0	M450-2025	M450-Strept	90
121.989	110.018	1	3318.167	1	<BeadTracker_V4.Bead object at 0x000002F295B235E0>	0	0	91	92	3	True	295.0	M450-2025	M450-Strept	91
121.99	110.002	1	3313.035	1	<BeadTracker_V4.Bead object at 0x000002F295B20D60>	0	0	92	93	3	True	296.0	M450-2025	M450-Strept	92
121.961	110.133	1	3334.295	1	<BeadTracker_V4.Bead object at 0x000002F295A45420>	0	0	93	94	3	True	295.0	M450-2025	M450-Strept	93
121.948	110.07	1	3314.341	1	<BeadTracker_V4.Bead object at 0x000002F295A47130>	0	0	94	95	3	True	296.0	M450-2025	M450-Strept	94
121.937	109.897	1	3322.218	1	<BeadTracker_V4.Bead object at 0x000002F295A45300>	0	0	95	96	3	True	294.0	M450-2025	M450-Strept	95
121.942	109.849	1	3305.806	1	<BeadTracker_V4.Bead object at 0x000002F295A47CD0>	0	0	96	97	3	True	295.0	M450-2025	M450-Strept	96
121.927	110.005	1	3322.694	1	<BeadTracker_V4.Bead object at 0x000002F295A47AF0>	0	0	97	98	3	True	296.0	M450-2025	M450-Strept	97
121.922	110.049	1	3301.096	1	<BeadTracker_V4.Bead object at 0x000002F295A46E00>	0	0	98	99	3	True	295.0	M450-2025	M450-Strept	98
121.914	109.887	1	3316.604	1	<BeadTracker_V4.Bead object at 0x000002F292001420>	0	0	99	100	3	True	295.0	M450-2025	M450-Strept	99
121.948	109.886	1	3351.569	1	<BeadTracker_V4.Bead object at 0x000002F292003100>	0	0	100	101	3	True	295.0	M450-2025	M450-Strept	100
121.949	110.036	1	3331.072	1	<BeadTracker_V4.Bead object at 0x000002F292000D00>	0	0	101	102	3	True	296.0	M450-2025	M450-Strept	101
122.007	110.147	1	3318.581	1	<BeadTracker_V4.Bead object at 0x000002F292003A90>	0	0	102	103	3	True	295.0	M450-2025	M450-Strept	102
122.011	109.991	1	3345.403	1	<BeadTracker_V4.Bead object at 0x000002F292002CE0>	0	0	103	104	3	True	295.0	M450-2025	M450-Strept	103
122.028	109.854	1	3348.143	1	<BeadTracker_V4.Bead object at 0x000002F292003010>	0	0	104	105	3	True	293.0	M450-2025	M450-Strept	104
121.961	109.91	1	3344.786	1	<BeadTracker_V4.Bead object at 0x000002F2920001F0>	0	0	105	106	3	True	294.0	M450-2025	M450-Strept	105
121.961	110.04	1	3346.631	1	<BeadTracker_V4.Bead object at 0x000002F291D83F40>	0	0	106	107	3	True	294.0	M450-2025	M450-Strept	106
121.967	109.95	1	3345.062	1	<BeadTracker_V4.Bead object at 0x000002F291D831C0>	0	0	107	108	3	True	293.0	M450-2025	M450-Strept	107
122.069	109.863	1	3339.923	1	<BeadTracker_V4.Bead object at 0x000002F291D828C0>	0	0	108	109	3	True	293.0	M450-2025	M450-Strept	108
122.043	109.838	1	3322.314	1	<BeadTracker_V4.Bead object at 0x000002F291D81ED0>	0	0	109	110	3	True	294.0	M450-2025	M450-Strept	109
122.027	109.928	1	3330.418	1	<BeadTracker_V4.Bead object at 0x000002F291D813F0>	0	0	110	111	3	True	294.0	M450-2025	M450-Strept	110
122.006	109.868	1	3322.535	1	<BeadTracker_V4.Bead object at 0x000002F291D80C10>	0	0	111	112	3	True	293.0	M450-2025	M450-Strept	111
122.006	109.719	1	3317.001	1	<BeadTracker_V4.Bead object at 0x000002F296718D60>	0	0	112	113	3	True	293.0	M450-2025	M450-Strept	112
122.061	109.713	1	3330.149	1	<BeadTracker_V4.Bead object at 0x000002F29671B9D0>	0	0	113	114	3	True	294.0	M450-2025	M450-Strept	113
122.076	109.819	1	3330.294	1	<BeadTracker_V4.Bead object at 0x000002F2967193F0>	0	0	114	115	3	True	294.0	M450-2025	M450-Strept	114
122.061	109.992	1	3324.156	1	<BeadTracker_V4.Bead object at 0x000002F29671A800>	0	0	115	116	3	True	294.0	M450-2025	M450-Strept	115
122.044	109.944	1	3347.689	1	<BeadTracker_V4.Bead object at 0x000002F29671AB90>	0	0	116	117	3	True	294.0	M450-2025	M450-Strept	116
122.075	109.733	1	3341.857	1	<BeadTracker_V4.Bead object at 0x000002F29671BB50>	0	0	117	118	3	True	293.0	M450-2025	M450-Strept	117
122.077	109.815	1	3315.453	1	<BeadTracker_V4.Bead object at 0x000002F296719330>	0	0	118	119	3	True	294.0	M450-2025	M450-Strept	118
122.072	109.899	1	3332.697	1	<BeadTracker_V4.Bead object at 0x000002F295AD7D30>	0	0	119	120	3	True	292.0	M450-2025	M450-Strept	119
122.054	109.76	1	3323.9	1	<BeadTracker_V4.Bead object at 0x000002F295AD49D0>	0	0	120	121	3	True	291.0	M450-2025	M450-Strept	120
122.11	109.531	1	3327.52	1	<BeadTracker_V4.Bead object at 0x000002F295AD4D60>	0	0	121	122	3	True	292.0	M450-2025	M450-Strept	121
122.102	109.541	1	3316.594	1	<BeadTracker_V4.Bead object at 0x000002F295AD6E00>	0	0	122	123	3	True	292.0	M450-2025	M450-Strept	122
122.098	109.735	1	3328.0	1	<BeadTracker_V4.Bead object at 0x000002F295AD7010>	0	0	123	124	3	True	292.0	M450-2025	M450-Strept	123
122.128	109.669	1	3333.544	1	<BeadTracker_V4.Bead object at 0x000002F295AD7820>	0	0	124	125	3	True	291.0	M450-2025	M450-Strept	124
122.13	109.496	1	3325.139	1	<BeadTracker_V4.Bead object at 0x000002F295B9F2E0>	0	0	125	126	3	True	289.0	M450-2025	M450-Strept	125
122.139	109.453	1	3340.55	1	<BeadTracker_V4.Bead object at 0x000002F295B9EE30>	0	0	126	127	3	True	290.0	M450-2025	M450-Strept	126
122.072	109.616	1	3348.782	1	<BeadTracker_V4.Bead object at 0x000002F295B9C3A0>	0	0	127	128	3	True	291.0	M450-2025	M450-Strept	127
122.052	109.678	1	3364.093	1	<BeadTracker_V4.Bead object at 0x000002F295B9C910>	0	0	128	129	3	True	290.0	M450-2025	M450-Strept	128
122.1	109.508	1	3352.932	1	<BeadTracker_V4.Bead object at 0x000002F295B9F040>	0	0	129	130	3	True	290.0	M450-2025	M450-Strept	129
122.118	109.382	1	3357.737	1	<BeadTracker_V4.Bead object at 0x000002F295B9C310>	0	0	130	131	3	True	289.0	M450-2025	M450-Strept	130
122.104	109.465	1	3322.334	1	<BeadTracker_V4.Bead object at 0x000002F292E50DC0>	0	0	131	132	3	True	290.0	M450-2025	M450-Strept	131
122.081	109.581	1	3378.134	1	<BeadTracker_V4.Bead object at 0x000002F295A62590>	0	0	132	133	3	True	289.0	M450-2025	M450-Strept	132
122.11	109.368	1	3352.367	1	<BeadTracker_V4.Bead object at 0x000002F295A60C10>	0	0	133	134	3	True	289.0	M450-2025	M450-Strept	133
122.103	109.246	1	3373.96	1	<BeadTracker_V4.Bead object at 0x000002F295A61480>	0	0	134	135	3	True	288.0	M450-2025	M450-Strept	134
122.096	109.227	1	3335.166	1	<BeadTracker_V4.Bead object at 0x000002F295A638E0>	0	0	135	136	3	True	289.0	M450-2025	M450-Strept	135
122.127	109.413	1	3383.339	1	<BeadTracker_V4.Bead object at 0x000002F295A61AE0>	0	0	136	137	3	True	289.0	M450-2025	M450-Strept	136
122.153	109.381	1	3356.271	1	<BeadTracker_V4.Bead object at 0x000002F295A613C0>	0	0	137	138	3	True	288.0	M450-2025	M450-Strept	137
122.187	109.146	1	3375.786	1	<BeadTracker_V4.Bead object at 0x000002F295A61BD0>	0	0	138	139	3	True	288.0	M450-2025	M450-Strept	138
122.202	109.117	1	3379.8	1	<BeadTracker_V4.Bead object at 0x000002F295F45E10>	0	0	139	140	3	True	288.0	M450-2025	M450-Strept	139
122.18	109.228	1	3371.447	1	<BeadTracker_V4.Bead object at 0x000002F295F44A60>	0	0	140	141	3	True	288.0	M450-2025	M450-Strept	140
122.171	109.329	1	3375.029	1	<BeadTracker_V4.Bead object at 0x000002F295F45B40>	0	0	141	142	3	True	288.0	M450-2025	M450-Strept	141
122.201	109.137	1	3380.239	1	<BeadTracker_V4.Bead object at 0x000002F295F449A0>	0	0	142	143	3	True	287.0	M450-2025	M450-Strept	142
122.237	108.996	1	3388.179	1	<BeadTracker_V4.Bead object at 0x000002F295F45180>	0	0	143	144	3	True	287.0	M450-2025	M450-Strept	143
122.233	109.119	1	3382.39	1	<BeadTracker_V4.Bead object at 0x000002F295F44FA0>	0	0	144	145	3	True	287.0	M450-2025	M450-Strept	144
122.236	109.216	1	3395.298	1	<BeadTracker_V4.Bead object at 0x000002F291ABFB50>	0	0	145	146	3	True	287.0	M450-2025	M450-Strept	145
122.209	109.033	1	3398.79	1	<BeadTracker_V4.Bead object at 0x000002F291ABE440>	0	0	146	147	3	True	286.0	M450-2025	M450-Strept	146
122.265	108.876	1	3406.243	1	<BeadTracker_V4.Bead object at 0x000002F291ABF2B0>	0	0	147	148	3	True	285.0	M450-2025	M450-Strept	147
122.286	108.877	1	3382.694	1	<BeadTracker_V4.Bead object at 0x000002F291ABCA30>	0	0	148	149	3	True	286.0	M450-2025	M450-Strept	148
122.234	108.924	1	3379.409	1	<BeadTracker_V4.Bead object at 0x000002F291ABD6F0>	0	0	149	150	3	True	286.0	M450-2025	M450-Strept	149
122.201	108.926	1	3388.739	1	<BeadTracker_V4.Bead object at 0x000002F295C04040>	0	0	150	151	3	True	286.0	M450-2025	M450-Strept	150
122.227	108.689	1	3368.081	1	<BeadTracker_V4.Bead object at 0x000002F295C07910>	0	0	151	152	3	True	285.0	M450-2025	M450-Strept	151
122.285	108.694	1	3377.037	1	<BeadTracker_V4.Bead object at 0x000002F295C07100>	0	0	152	153	3	True	286.0	M450-2025	M450-Strept	152
122.288	108.832	1	3379.857	1	<BeadTracker_V4.Bead object at 0x000002F295C07F40>	0	0	153	154	3	True	287.0	M450-2025	M450-Strept	153
122.322	108.822	1	3383.899	1	<BeadTracker_V4.Bead object at 0x000002F295C06F50>	0	0	154	155	3	True	286.0	M450-2025	M450-Strept	154
122.322	108.711	1	3384.901	1	<BeadTracker_V4.Bead object at 0x000002F295C05750>	0	0	155	156	3	True	285.0	M450-2025	M450-Strept	155
122.287	108.569	1	3381.931	1	<BeadTracker_V4.Bead object at 0x000002F295C04AC0>	0	0	156	157	3	True	286.0	M450-2025	M450-Strept	156
122.265	108.589	1	3375.072	1	<BeadTracker_V4.Bead object at 0x000002F292A9F670>	0	0	157	158	3	True	285.0	M450-2025	M450-Strept	157
122.275	108.673	1	3394.85	1	<BeadTracker_V4.Bead object at 0x000002F292A9F1F0>	0	0	158	159	3	True	286.0	M450-2025	M450-Strept	158
122.28	108.451	1	3396.176	1	<BeadTracker_V4.Bead object at 0x000002F292A9F1C0>	0	0	159	160	3	True	285.0	M450-2025	M450-Strept	159
122.372	108.338	1	3383.509	1	<BeadTracker_V4.Bead object at 0x000002F292A9FCD0>	0	0	160	161	3	True	285.0	M450-2025	M450-Strept	160
122.404	108.322	1	3374.596	1	<BeadTracker_V4.Bead object at 0x000002F292A9D3C0>	0	0	161	162	3	True	285.0	M450-2025	M450-Strept	161
122.37	108.351	1	3374.568	1	<BeadTracker_V4.Bead object at 0x000002F292A9EEC0>	0	0	162	163	3	True	284.0	M450-2025	M450-Strept	162
122.342	108.312	1	3385.243	1	<BeadTracker_V4.Bead object at 0x000002F29682DA80>	0	0	163	164	3	True	284.0	M450-2025	M450-Strept	163
122.388	108.048	1	3383.751	1	<BeadTracker_V4.Bead object at 0x000002F29682F160>	0	0	164	165	3	True	284.0	M450-2025	M450-Strept	164
122.406	108.023	1	3399.887	1	<BeadTracker_V4.Bead object at 0x000002F29682DF30>	0	0	165	166	3	True	285.0	M450-2025	M450-Strept	165
122.421	108.13	1	3366.554	1	<BeadTracker_V4.Bead object at 0x000002F29682C0A0>	0	0	166	167	3	True	285.0	M450-2025	M450-Strept	166
122.406	108.153	1	3385.4	1	<BeadTracker_V4.Bead object at 0x000002F29682FD90>	0	0	167	168	3	True	284.0	M450-2025	M450-Strept	167
122.422	107.931	1	3414.351	1	<BeadTracker_V4.Bead object at 0x000002F29682E830>	0	0	168	169	3	True	283.0	M450-2025	M450-Strept	168
122.423	107.849	1	3397.075	1	<BeadTracker_V4.Bead object at 0x000002F291FBE050>	0	0	169	170	3	True	284.0	M450-2025	M450-Strept	169
122.47	107.915	1	3380.749	1	<BeadTracker_V4.Bead object at 0x000002F291FBC460>	0	0	170	171	3	True	284.0	M450-2025	M450-Strept	170
122.447	107.974	1	3383.737	1	<BeadTracker_V4.Bead object at 0x000002F291FBD4E0>	0	0	171	172	3	True	284.0	M450-2025	M450-Strept	171
122.463	107.837	1	3393.179	1	<BeadTracker_V4.Bead object at 0x000002F291FBC5E0>	0	0	172	173	3	True	282.0	M450-2025	M450-Strept	172
122.488	107.605	1	3442.805	1	<BeadTracker_V4.Bead object at 0x000002F291FBDDE0>	0	0	173	174	3	True	282.0	M450-2025	M450-Strept	173
122.508	107.58	1	3395.268	1	<BeadTracker_V4.Bead object at 0x000002F291FBFB50>	0	0	174	175	3	True	282.0	M450-2025	M450-Strept	174
122.514	107.601	1	3422.733	1	<BeadTracker_V4.Bead object at 0x000002F291DE8340>	0	0	175	176	3	True	283.0	M450-2025	M450-Strept	175
122.496	107.49	1	3389.18	1	<BeadTracker_V4.Bead object at 0x000002F291DEBDC0>	0	0	176	177	3	True	281.0	M450-2025	M450-Strept	176
122.502	107.201	1	3426.865	1	<BeadTracker_V4.Bead object at 0x000002F291DEB160>	0	0	177	178	3	True	280.0	M450-2025	M450-Strept	177
122.527	107.222	1	3419.39	1	<BeadTracker_V4.Bead object at 0x000002F291DEA230>	0	0	178	179	3	True	282.0	M450-2025	M450-Strept	178
