 	Area	StdDev	XM	YM	Major	Minor	Angle	Slice
452	283	12380.027	192.745	119.462	19.647	18.340	89.444	128
453	176	330.985	151.064	158.679	20.555	10.902	24.499	128
454	162	398.777	153.047	83.219	16.488	12.510	0.604	129
455	635	4760.348	121.864	120.619	30.686	26.348	110.991	129
456	515	11153.075	263.849	120.114	25.917	25.301	34.107	129
457	283	12344.328	192.712	119.605	19.643	18.344	74.862	129
458	178	338.514	151.012	158.762	20.261	11.186	26.351	129
459	159	411.426	152.941	83.310	16.119	12.560	176.819	130
460	637	4791.202	121.884	120.685	30.673	26.442	111.263	130
461	514	11164.232	263.809	120.153	25.980	25.190	30.844	130
462	290	12342.902	192.732	119.715	19.949	18.509	98.634	130
463	162	406.054	153.028	83.042	16.078	12.829	176.244	131
464	636	4781.142	121.943	120.504	30.692	26.384	112.682	131
465	518	11093.762	263.860	119.900	26.068	25.301	45.863	131
466	284	12327.618	192.759	119.493	19.788	18.274	84.949	131
467	173	337.461	151.012	158.571	19.903	11.067	27.893	131
468	637	4773.162	121.943	120.422	30.614	26.493	111.647	132
469	522	11015.503	263.891	119.821	26.217	25.351	41.634	132
470	288	12240.809	192.805	119.450	19.948	18.382	87.527	132
471	159	397.617	152.985	83.167	16.033	12.627	177.349	133
472	645	4766.835	121.964	120.631	30.960	26.525	111.975	133
473	518	11041.573	263.926	119.818	25.940	25.425	40.943	133
474	290	12246.749	192.848	119.570	19.915	18.541	90.866	133
475	634	4773.375	121.962	120.782	30.725	26.273	112.309	134
476	519	11098.827	263.901	119.960	26.177	25.244	37.361	134
477	288	12334.577	192.842	119.693	19.921	18.407	85.632	134
478	636	4803.684	121.960	120.645	30.610	26.455	111.416	135
479	519	11112.120	263.919	119.955	26.091	25.327	43.826	135
480	287	12349.822	192.825	119.582	19.877	18.384	85.228	135
481	160	399.883	153.095	83.128	16.118	12.639	174.459	136
482	637	4815.522	121.995	120.492	30.539	26.558	111.411	136
483	521	11108.961	263.952	119.769	25.908	25.605	44.626	136
484	284	12393.469	192.870	119.406	19.821	18.243	87.026	136
485	161	403.735	153.058	83.113	16.435	12.473	175.611	137
486	636	4799.828	121.949	120.534	30.726	26.355	113.624	137
487	523	11080.997	263.939	119.602	25.962	25.649	29.725	137
488	286	12413.118	192.848	119.325	19.846	18.348	76.692	137
489	631	4810.443	121.940	120.711	30.877	26.020	112.352	138
490	518	11075.120	263.920	119.702	25.918	25.447	46.373	138
491	291	12384.546	192.808	119.468	20.101	18.432	79.732	138
492	156	380.469	152.957	83.220	15.713	12.641	0.481	139
493	632	4828.015	121.932	120.592	30.587	26.308	115.366	139
494	520	11052.074	263.925	119.520	25.962	25.502	26.880	139
495	292	12332.061	192.848	119.391	20.047	18.546	91.414	139
496	159	400.442	152.979	83.021	16.029	12.630	1.105	140
497	636	4814.787	121.977	120.460	30.470	26.577	111.267	140
498	520	11064.718	263.926	119.477	25.958	25.506	25.390	140
499	287	12373.992	192.857	119.255	20.123	18.160	83.162	140
500	161	412.235	152.996	82.997	16.216	12.641	178.294	141
501	638	4814.889	121.999	120.376	30.606	26.542	113.687	141
502	519	11105.286	263.998	119.478	25.902	25.512	51.158	141
503	289	12436.042	192.902	119.167	19.909	18.482	96.949	141
504	639	4794.996	121.937	120.439	30.854	26.370	112.467	142
505	516	11090.377	263.940	119.468	25.812	25.453	39.874	142
506	290	12364.544	192.858	119.249	20.046	18.419	91.633	142
507	181	321.401	151.239	158.271	21.110	10.917	29.388	142
508	637	4792.454	121.964	120.513	30.710	26.410	111.986	143
509	523	11053.450	263.990	119.404	25.980	25.632	44.256	143
510	295	12348.523	192.896	119.197	20.338	18.468	85.849	143
511	162	392.771	153.041	82.929	16.185	12.744	176.231	144
512	637	4807.539	122.002	120.380	30.482	26.607	110.145	144
513	514	11083.450	264.014	119.294	25.828	25.338	40.001	144
514	292	12393.807	192.939	119.113	20.188	18.416	85.787	144
515	641	4815.840	122.040	120.296	30.858	26.448	111.927	145
516	521	11047.983	264.056	119.162	26.162	25.356	41.003	145
517	301	12377.115	192.997	119.021	20.410	18.777	93.708	145
518	632	4796.993	121.963	120.379	30.759	26.161	112.491	146
519	521	11037.655	263.989	119.295	26.036	25.478	28.558	146
520	295	12407.412	192.969	119.068	20.184	18.609	97.439	146
521	182	317.122	151.455	158.204	20.812	11.134	27.813	146
522	633	4813.827	121.941	120.437	30.827	26.144	115.118	147
523	523	11039.245	263.982	119.383	26.074	25.539	29.953	147
524	295	12406.613	192.920	119.188	20.313	18.491	96.304	147
525	638	4800.637	122.010	120.341	30.703	26.458	113.773	148
526	517	11068.269	264.041	119.209	25.966	25.351	36.130	148
527	291	12400.686	192.966	119.058	19.915	18.605	98.490	148
528	178	306.128	151.340	158.381	20.332	11.147	26.237	148
529	641	4804.674	122.070	120.277	31.003	26.325	112.208	149
530	521	11030.815	264.096	119.183	26.014	25.500	18.694	149
531	301	12385.290	193.029	119.009	20.391	18.794	104.997	149
532	161	416.868	152.999	82.902	16.197	12.656	178.461	150
533	637	4791.026	122.063	120.299	30.676	26.439	112.716	150
534	517	11048.719	264.102	119.164	26.015	25.303	34.208	150
535	299	12414.135	193.029	119.037	20.389	18.672	92.578	150
536	639	4811.023	122.009	120.391	30.815	26.403	112.810	151
537	517	11014.859	264.062	119.221	25.942	25.374	32.130	151
538	299	12374.928	193.046	119.122	20.323	18.732	98.614	151
539	155	402.027	152.855	82.955	15.472	12.756	176.243	152
540	634	4813.161	121.997	120.326	30.617	26.366	114.339	152
541	521	10958.257	264.047	119.079	25.919	25.594	29.688	152
542	307	12343.682	193.040	119.030	20.632	18.945	112.916	152
543	155	407.829	153.034	82.846	15.923	12.394	178.070	153
544	630	4808.468	122.037	120.161	30.613	26.202	114.365	153
545	522	10956.013	264.091	118.872	26.162	25.405	58.038	153
546	311	12313.396	193.051	118.839	20.860	18.982	94.217	153
547	634	4820.451	122.019	120.199	30.695	26.299	113.623	154
548	522	10968.413	264.045	118.881	26.083	25.482	47.526	154
549	309	12353.575	193.081	118.854	20.901	18.824	113.271	154
550	107	270.321	141.156	172.577	14.586	9.340	128.199	154
551	153	414.487	153.012	82.901	16.013	12.165	176.869	155
552	636	4814.323	121.968	120.309	30.761	26.325	115.827	155
553	521	10974.027	264.035	119.011	25.997	25.516	36.228	155
554	307	12363.738	193.018	118.995	20.503	19.065	96.566	155
555	177	292.217	151.395	158.119	20.853	10.807	29.971	155
556	158	410.323	152.976	83.052	16.026	12.553	1.079	156
557	641	4828.331	121.944	120.269	30.861	26.446	111.771	156
558	526	10965.653	264.004	119.048	26.039	25.720	26.575	156
559	313	12358.657	193.016	118.982	20.933	19.038	104.751	156
560	175	315.001	151.540	158.124	20.531	10.853	28.146	156
561	157	404.890	153.038	82.701	16.223	12.322	3.356	157
562	636	4824.905	121.938	120.014	30.852	26.247	112.732	157
563	523	10926.160	264.025	118.590	26.021	25.591	34.540	157
564	307	12383.753	193.010	118.658	20.960	18.649	101.378	157
565	179	298.772	151.281	157.921	20.727	10.996	29.591	157
566	157	400.264	152.930	82.398	15.669	12.758	179.459	158
567	639	4848.131	122.020	119.946	30.917	26.316	114.121	158
568	522	10978.106	264.099	118.560	26.058	25.506	54.392	158
569	316	12374.206	193.102	118.577	20.998	19.161	104.543	158
570	636	4823.913	121.996	120.018	30.931	26.180	114.261	159
571	523	10936.118	264.073	118.700	26.128	25.486	48.890	159
572	317	12327.051	193.063	118.715	21.181	19.055	105.565	159
573	637	4843.042	121.998	120.110	30.675	26.440	112.229	160
574	526	10911.205	264.086	118.787	26.188	25.574	52.524	160
575	326	12330.691	193.127	118.826	21.243	19.539	112.198	160
576	158	416.284	153.019	82.690	15.660	12.846	179.018	161
577	633	4825.773	122.008	120.012	30.648	26.297	113.883	161
578	525	10911.717	264.105	118.638	26.192	25.521	55.402	161
579	316	12371.204	193.110	118.679	20.885	19.265	99.797	161
580	636	4841.100	122.047	119.948	30.852	26.247	112.955	162
581	524	10925.378	264.159	118.513	26.008	25.653	30.800	162
582	318	12338.184	193.179	118.557	21.037	19.246	116.110	162
583	158	399.257	153.128	82.711	15.791	12.739	179.415	163
584	638	4832.257	122.054	120.029	30.698	26.462	112.206	163
585	521	10932.411	264.154	118.563	26.023	25.491	54.403	163
586	318	12335.449	193.162	118.650	21.209	19.090	108.523	163
587	636	4839.236	122.005	120.136	30.953	26.161	113.855	164
588	522	10924.110	264.131	118.855	26.126	25.440	54.872	164
589	320	12324.753	193.156	118.804	21.199	19.219	104.795	164
590	631	4833.021	122.031	120.005	30.673	26.193	115.671	165
591	523	10900.559	264.181	118.658	26.185	25.431	53.188	165
592	321	12328.136	193.203	118.689	21.222	19.258	109.311	165
593	630	4870.776	122.003	119.761	30.772	26.067	113.700	166
594	519	10935.156	264.151	118.422	26.052	25.365	41.010	166
595	325	12278.265	193.218	118.482	21.317	19.412	116.552	166
596	630	4845.422	122.032	119.719	30.723	26.109	114.505	167
597	518	10942.311	264.202	118.367	25.945	25.420	37.114	167
598	331	12264.008	193.281	118.423	21.306	19.781	122.200	167
599	629	4873.460	121.972	119.791	30.939	25.886	114.193	168
600	521	10902.770	264.144	118.332	26.101	25.415	33.456	168
601	325	12322.591	193.212	118.399	21.178	19.539	109.866	168
602	158	398.666	152.897	82.420	16.214	12.407	0.424	169
603	632	4853.824	121.994	119.771	30.777	26.145	113.506	169
604	519	10924.850	264.160	118.342	26.077	25.340	36.991	169
605	332	12252.502	193.229	118.391	21.282	19.863	116.056	169
606	105	284.320	141.244	172.160	14.251	9.381	124.912	169
607	629	4861.098	122.033	119.568	30.728	26.063	114.613	170
608	522	10862.113	264.205	118.146	26.056	25.508	40.540	170
609	332	12266.358	193.273	118.248	21.397	19.756	109.242	170
610	154	414.919	153.152	82.174	15.484	12.663	2.781	171
611	631	4853.571	122.035	119.462	30.719	26.154	115.180	171
612	522	10918.956	264.235	118.122	26.058	25.506	41.974	171
613	338	12253.294	193.327	118.142	21.669	19.860	117.751	171
614	179	304.416	151.472	157.411	20.793	10.961	29.341	171
615	625	4847.777	121.987	119.522	30.966	25.698	116.570	172
616	518	10876.576	264.208	118.122	25.935	25.430	43.641	172
617	333	12254.339	193.255	118.177	21.535	19.689	108.336	172
618	626	4862.571	121.994	119.596	30.856	25.832	116.578	173
619	520	10875.968	264.210	118.175	26.100	25.367	43.102	173
620	338	12290.037	193.297	118.260	21.189	20.311	106.943	173
621	630	4872.564	122.063	119.497	30.646	26.174	114.625	174
622	519	10894.744	264.251	117.986	25.930	25.484	58.706	174
623	332	12321.124	193.318	118.091	21.543	19.622	115.552	174
624	631	4866.990	122.092	119.358	30.847	26.045	113.665	175
625	522	10860.609	264.312	117.881	26.219	25.350	58.864	175
626	341	12227.247	193.373	117.957	21.820	19.898	114.411	175
627	632	4856.966	122.069	119.390	30.795	26.130	113.598	176
628	521	10853.309	264.291	117.990	26.058	25.457	58.266	176
629	343	12188.115	193.404	117.994	21.664	20.159	113.810	176
630	636	4838.249	122.081	119.516	30.910	26.198	115.187	177
631	528	10782.729	264.267	118.020	26.191	25.668	52.185	177
632	337	12279.847	193.358	118.092	21.654	19.815	113.350	177
633	631	4845.874	122.048	119.388	30.906	25.995	115.987	178
634	523	10816.733	264.248	117.915	26.008	25.604	60.208	178
635	343	12228.900	193.364	118.012	21.448	20.362	117.661	178
636	637	4871.899	122.112	119.176	30.884	26.262	112.362	179
637	520	10857.092	264.303	117.707	26.000	25.465	43.523	179
638	342	12253.409	193.405	117.786	21.657	20.106	120.036	179
639	149	388.451	153.143	81.930	15.508	12.233	2.585	180
640	632	4851.975	122.168	119.205	30.716	26.198	114.911	180
641	524	10850.292	264.345	117.671	26.170	25.494	63.633	180
642	342	12223.190	193.439	117.746	21.753	20.018	115.986	180
643	638	4850.150	122.124	119.287	31.013	26.193	113.718	181
644	521	10866.859	264.326	117.772	26.115	25.401	56.523	181
645	347	12173.153	193.407	117.832	21.711	20.350	108.800	181
646	165	422.617	153.257	81.830	16.235	12.940	5.014	182
647	633	4847.466	122.070	119.182	30.856	26.120	113.198	182
648	519	10870.696	264.328	117.757	25.929	25.485	67.815	182
649	338	12242.024	193.391	117.776	21.605	19.920	112.294	182
650	632	4862.269	122.032	118.945	30.963	25.989	112.719	183
651	521	10828.320	264.306	117.446	25.996	25.518	42.472	183
652	339	12237.884	193.391	117.508	21.329	20.237	114.162	183
653	628	4845.598	122.060	118.827	30.798	25.963	113.769	184
654	520	10838.731	264.333	117.287	26.080	25.387	32.476	184
655	343	12230.720	193.447	117.359	21.746	20.083	118.053	184
656	156	406.196	153.270	81.594	15.881	12.507	4.169	185
657	625	4848.188	122.063	118.898	30.904	25.750	115.563	185
658	520	10852.296	264.363	117.381	25.960	25.504	43.091	185
659	344	12213.278	193.459	117.424	21.575	20.301	131.244	185
660	160	422.189	153.264	81.460	16.006	12.727	4.317	186
661	634	4878.843	122.078	118.893	30.952	26.080	112.701	186
662	519	10852.263	264.362	117.305	26.009	25.408	40.436	186
663	352	12173.888	193.459	117.429	21.829	20.532	119.515	186
664	625	4862.951	122.085	118.711	30.697	25.924	113.830	187
665	519	10824.590	264.366	117.190	26.027	25.389	41.903	187
666	351	12129.455	193.434	117.245	21.827	20.475	110.150	187
667	174	311.105	151.576	156.550	21.217	10.442	29.404	187
668	153	418.798	153.274	80.967	15.769	12.353	13.851	188
669	632	4878.358	122.052	118.484	31.144	25.837	114.276	188
670	521	10806.440	264.394	116.912	26.052	25.463	64.413	188
671	349	12159.490	193.491	117.005	21.949	20.245	117.350	188
672	108	304.958	141.134	170.790	13.582	10.125	115.245	188
673	629	4861.027	122.101	118.493	30.788	26.012	114.451	189
674	522	10757.492	264.407	116.951	26.082	25.482	73.699	189
675	359	12071.170	193.522	117.027	22.017	20.761	107.336	189
676	627	4856.737	122.083	118.620	30.761	25.953	114.748	190
677	516	10806.051	264.378	117.155	25.846	25.419	48.708	190
678	352	12124.203	193.500	117.205	21.744	20.612	110.342	190
679	153	406.460	153.199	81.139	15.641	12.455	3.337	191
680	629	4885.491	122.068	118.503	31.041	25.800	113.528	191
681	520	10793.226	264.410	117.067	26.023	25.442	70.013	191
682	355	12132.480	193.494	117.117	22.033	20.514	107.059	191
683	174	318.325	151.493	156.361	21.132	10.484	30.702	191
684	622	4882.681	122.082	118.333	31.026	25.526	116.920	192
685	519	10772.149	264.459	116.836	25.829	25.585	82.609	192
686	358	12085.394	193.563	116.891	21.981	20.737	109.818	192
687	106	309.847	141.061	170.483	13.283	10.161	123.338	192
688	152	397.508	153.315	80.860	15.506	12.481	5.003	193
689	628	4889.486	122.085	118.272	31.043	25.757	114.950	193
690	523	10742.153	264.459	116.701	26.064	25.549	68.975	193
691	353	12096.256	193.559	116.788	21.756	20.659	111.878	193
692	155	426.271	153.194	81.022	15.673	12.592	3.787	194
693	632	4899.223	122.099	118.340	31.140	25.841	114.912	194
694	518	10754.838	264.450	116.785	25.996	25.371	64.879	194
695	356	12072.169	193.549	116.864	21.856	20.739	104.207	194
696	111	300.809	141.241	170.408	13.968	10.118	118.641	194
697	152	399.720	153.231	80.844	15.719	12.312	7.172	195
698	628	4886.718	122.082	118.207	31.318	25.532	114.621	195
699	520	10747.612	264.439	116.714	26.129	25.339	58.344	195
700	355	12079.811	193.565	116.773	21.918	20.622	116.599	195
701	622	4916.496	122.006	118.644	30.989	25.556	115.901	196
702	521	10757.725	264.415	117.125	26.195	25.324	48.993	196
703	358	12042.195	193.528	117.159	21.840	20.871	112.748	196
704	102	286.852	141.347	170.633	13.173	9.859	117.091	196
705	152	428.205	153.310	81.944	15.186	12.744	7.693	197
706	619	4904.412	122.030	119.197	30.974	25.445	116.304	197
707	520	10685.246	264.435	117.648	25.995	25.470	58.240	197
708	354	12096.079	193.561	117.733	21.777	20.698	123.901	197
709	106	298.522	140.863	171.252	12.931	10.437	118.765	197
710	154	424.524	153.085	82.447	15.478	12.668	4.491	198
711	626	4922.365	121.981	119.789	31.245	25.510	116.706	198
712	519	10801.161	264.365	118.296	25.901	25.513	41.465	198
713	342	12267.371	193.464	118.329	21.584	20.174	122.100	198
714	103	312.083	141.133	171.633	12.821	10.229	108.914	198
715	157	439.457	153.198	82.545	16.293	12.269	3.936	199
716	621	4942.485	121.967	119.926	31.090	25.432	118.363	199
717	522	10824.391	264.335	118.419	25.981	25.582	45.676	199
718	346	12266.883	193.391	118.453	21.527	20.465	108.703	199
719	625	4918.792	121.930	120.478	30.879	25.771	116.126	200
720	524	10847.996	264.294	118.873	26.012	25.649	65.531	200
721	342	12234.878	193.387	118.981	21.722	20.046	126.318	200
722	103	302.602	140.904	172.368	12.675	10.347	103.268	200
723	160	425.408	153.112	83.272	16.012	12.723	176.647	201
724	623	4896.294	121.932	120.529	30.998	25.589	116.608	201
725	520	10871.763	264.258	119.015	26.015	25.450	62.968	201
726	336	12242.262	193.378	119.076	21.172	20.206	113.588	201
727	108	300.345	141.026	172.640	13.330	10.316	111.300	201
728	157	428.419	153.091	83.112	15.969	12.518	7.405	202
729	630	4880.890	121.940	120.653	30.880	25.976	116.331	202
730	517	10942.255	264.237	119.336	25.956	25.361	46.319	202
731	322	12341.278	193.287	119.264	21.198	19.341	116.882	202
732	629	4868.970	121.958	120.949	30.896	25.921	115.662	203
733	521	10927.717	264.236	119.737	26.154	25.363	54.596	203
734	321	12342.737	193.251	119.533	21.216	19.264	108.331	203
735	155	414.424	153.299	83.374	15.309	12.891	179.525	204
736	633	4839.830	121.970	120.789	30.964	26.029	115.473	204
737	524	10934.993	264.223	119.794	26.034	25.627	49.368	204
738	310	12307.986	193.232	119.445	20.758	19.015	115.275	204
739	630	4822.121	121.930	121.061	31.012	25.865	112.745	205
740	523	10963.054	264.174	120.274	26.124	25.490	43.979	205
741	307	12337.396	193.134	119.826	20.754	18.835	94.275	205
742	157	424.625	153.370	83.479	15.721	12.715	1.819	206
743	631	4849.128	121.977	120.998	31.027	25.894	115.822	206
744	520	11047.674	264.204	120.362	26.050	25.415	45.010	206
745	293	12399.678	193.127	119.773	19.858	18.786	105.302	206
746	631	4838.383	121.993	121.012	30.894	26.005	112.073	207
747	522	11059.506	264.227	120.514	26.129	25.437	37.932	207
748	290	12380.489	193.110	119.861	19.820	18.630	86.564	207
749	633	4835.436	121.976	120.921	30.910	26.074	110.388	208
750	518	11144.762	264.199	120.762	26.017	25.350	65.337	208
751	283	12397.083	193.038	119.951	19.553	18.428	76.120	208
752	626	4824.073	121.987	120.828	30.966	25.739	113.797	209
753	514	11140.742	264.230	120.630	25.819	25.347	55.012	209
754	278	12345.581	193.097	119.935	19.405	18.241	83.250	209
755	156	435.351	153.248	83.711	15.415	12.885	176.858	210
756	634	4804.935	122.003	121.089	31.036	26.010	115.949	210
757	512	11172.487	264.193	120.899	25.843	25.226	57.697	210
758	277	12331.634	193.073	120.118	19.374	18.204	80.767	210
759	180	351.582	151.128	159.097	20.587	11.132	29.077	210
760	127	599.455	130.477	72.003	13.170	12.278	153.073	211
761	550	6974.405	121.663	120.795	27.919	25.082	118.902	211
762	278	10472.060	193.037	120.169	19.200	18.435	65.348	211
763	270	12526.622	264.168	120.806	18.875	18.213	73.305	211
764	122	417.563	149.100	160.888	14.521	10.697	165.051	211
765	157	435.822	153.283	83.733	15.906	12.568	178.468	212
766	617	4950.666	121.996	121.059	30.595	25.677	117.202	212
767	508	11260.385	264.240	120.966	25.741	25.127	38.608	212
768	278	12267.141	193.087	120.199	19.382	18.263	84.445	212
769	169	377.487	150.918	159.242	20.039	10.738	28.941	212
770	750	3253.033	122.240	120.478	33.545	28.467	110.307	213
771	505	10790.815	193.235	119.924	25.934	24.793	36.923	213
772	517	9223.895	264.094	120.750	25.934	25.382	44.262	213
773	122	638.009	131.550	72.367	13.030	11.921	129.719	214
774	551	7014.770	121.877	120.742	28.081	24.983	121.588	214
775	282	10439.471	193.221	120.276	19.235	18.667	64.496	214
776	270	12485.846	264.337	120.909	18.950	18.141	68.716	214
777	115	419.721	149.162	160.867	14.371	10.189	155.743	214
778	160	416.374	153.412	83.412	16.116	12.641	170.350	215
779	620	4930.354	122.156	120.873	30.915	25.535	117.320	215
780	507	11203.865	264.412	120.770	25.604	25.212	43.235	215
781	272	12247.610	193.274	120.027	19.070	18.160	82.992	215
782	167	377.318	151.087	158.959	20.002	10.631	33.251	215
783	745	3235.301	122.376	120.470	33.368	28.427	108.716	216
784	507	10805.024	193.426	120.015	25.809	25.012	31.460	216
785	515	9215.128	264.234	120.611	25.883	25.333	64.318	216
786	132	572.222	132.003	72.562	13.547	12.407	155.227	217
787	548	7036.903	121.937	120.713	27.940	24.973	120.146	217
788	282	10383.759	193.204	120.217	19.341	18.565	58.882	217
789	271	12391.944	264.353	120.573	18.965	18.194	68.040	217
790	119	415.823	149.413	161.099	14.319	10.582	164.336	217
791	160	425.237	153.323	83.550	16.373	12.442	174.015	218
792	615	4944.232	122.174	121.109	30.630	25.564	112.919	218
793	500	11320.918	264.399	120.870	25.470	24.995	31.668	218
794	275	12188.458	193.187	120.180	19.307	18.135	81.324	218
795	755	3253.115	122.402	120.530	33.485	28.708	109.931	219
796	504	10806.797	193.308	120.040	25.794	24.878	34.633	219
797	514	9406.691	264.208	120.760	25.892	25.276	70.886	219
798	548	7028.728	121.954	120.797	27.846	25.057	118.505	220
799	284	10355.989	193.265	120.345	19.317	18.719	59.715	220
800	273	12442.221	264.416	120.925	18.756	18.532	82.454	220
801	122	422.810	149.243	161.142	14.200	10.939	163.457	220
802	617	4936.047	122.243	120.962	30.870	25.448	112.360	221
803	502	11326.423	264.486	121.072	25.607	24.960	46.923	221
804	275	12144.943	193.299	120.199	19.158	18.276	69.205	221
805	750	3228.150	122.508	120.326	33.564	28.451	106.204	222
806	506	10825.354	193.417	120.068	25.685	25.083	40.508	222
807	515	9419.710	264.324	120.845	25.844	25.373	73.388	222
808	124	578.926	131.916	72.081	13.486	11.707	155.970	223
809	552	7047.780	122.004	120.376	28.129	24.986	115.537	223
810	282	10305.690	193.219	120.147	19.293	18.611	51.087	223
811	269	12310.735	264.377	120.755	18.677	18.338	52.534	223
812	124	375.238	149.438	160.721	14.253	11.077	168.860	223
813	615	4996.233	122.205	120.816	30.809	25.416	111.111	224
814	506	11252.803	264.441	120.899	25.664	25.103	66.837	224
815	277	12168.583	193.231	120.151	19.352	18.225	79.671	224
816	164	341.205	151.127	158.844	19.148	10.905	36.750	224
817	104	545.147	108.692	76.424	12.363	10.711	0.481	225
818	745	3272.706	122.475	120.291	33.345	28.447	107.639	225
819	501	10881.963	193.401	120.066	25.606	24.912	35.244	225
820	515	9354.479	264.250	120.591	25.753	25.462	78.884	225
821	548	7053.482	121.932	120.637	27.911	24.999	114.545	226
822	281	10330.308	193.143	120.403	19.231	18.605	71.238	226
823	267	12335.952	264.303	120.859	18.658	18.220	35.685	226
824	121	377.079	149.224	161.155	14.584	10.564	166.747	226
825	613	5007.716	122.198	120.753	30.953	25.216	112.239	227
826	502	11347.693	264.397	120.545	25.582	24.985	55.019	227
827	273	12155.615	193.210	120.128	19.182	18.121	74.700	227
828	109	575.207	109.499	76.176	12.976	10.695	2.195	228
829	747	3282.337	122.450	120.121	33.347	28.522	107.711	228
830	505	10832.684	193.308	119.997	25.854	24.870	30.440	228
831	516	9471.423	264.228	120.520	25.952	25.315	62.329	228
832	549	7072.673	122.019	120.405	28.071	24.901	116.031	229
833	284	10279.144	193.228	120.407	19.317	18.719	59.715	229
834	269	12275.629	264.379	120.977	18.665	18.350	82.843	229
835	125	384.509	149.471	160.983	14.433	11.027	174.831	229
836	619	4989.183	122.306	120.857	31.060	25.374	110.896	230
837	495	11372.204	264.489	121.127	25.569	24.650	63.584	230
838	271	12090.671	193.275	120.440	19.080	18.084	78.047	230
839	106	592.255	110.137	76.649	12.621	10.694	177.669	231
840	742	3249.834	122.517	120.427	33.242	28.420	107.191	231
841	502	10943.816	193.378	120.564	25.715	24.855	29.847	231
842	515	9584.806	264.272	121.278	25.937	25.281	52.451	231
843	548	7060.419	122.094	120.602	27.927	24.984	116.373	232
844	285	10228.582	193.277	120.549	19.281	18.821	56.337	232
845	270	12282.274	264.440	120.966	18.802	18.284	54.753	232
846	125	369.973	149.394	161.162	15.005	10.607	169.785	232
847	618	5003.467	122.340	120.795	30.901	25.464	111.507	233
848	499	11360.054	264.550	121.118	25.628	24.791	45.268	233
849	269	12061.428	193.341	120.437	19.046	17.983	70.710	233
850	103	574.449	110.264	76.675	12.562	10.440	5.734	234
851	749	3278.814	122.655	120.062	33.365	28.583	106.718	234
852	499	10974.412	193.501	120.190	25.578	24.840	39.430	234
853	518	9572.981	264.391	120.847	25.869	25.495	71.954	234
854	547	7068.511	122.145	120.279	27.777	25.074	115.561	235
855	284	10242.980	193.353	120.458	19.288	18.747	57.472	235
856	272	12249.177	264.512	121.041	18.806	18.415	67.952	235
857	614	5007.846	122.349	120.725	30.768	25.409	110.695	236
858	490	11458.143	264.594	121.654	25.404	24.559	41.620	236
859	272	12105.149	193.357	120.606	19.032	18.197	76.727	236
860	175	357.336	150.731	158.881	19.663	11.332	35.720	236
861	743	3293.831	122.665	120.397	33.229	28.470	106.184	237
862	502	10949.057	193.515	120.599	25.848	24.728	32.799	237
863	517	9612.951	264.413	121.273	25.940	25.376	47.279	237
864	549	7036.132	122.224	120.660	28.132	24.848	116.990	238
865	284	10183.429	193.334	120.952	19.450	18.591	49.608	238
866	274	12227.187	264.511	121.710	18.801	18.556	55.117	238
867	139	395.733	149.187	161.323	15.540	11.389	168.570	238
868	616	4978.716	122.441	120.941	30.932	25.357	111.548	239
869	488	11519.202	264.575	121.658	25.315	24.545	53.367	239
870	271	12058.197	193.333	120.838	19.038	18.124	80.343	239
871	753	3269.116	122.776	120.315	33.506	28.615	106.157	240
872	500	10984.048	193.553	120.533	25.775	24.699	33.046	240
873	517	9739.204	264.430	121.244	25.896	25.419	56.542	240
874	548	6965.379	122.402	120.726	28.060	24.866	116.370	241
875	286	10059.526	193.418	121.003	19.461	18.712	48.540	241
876	273	12046.750	264.624	121.542	18.802	18.487	65.248	241
877	138	437.467	150.000	161.461	14.919	11.777	178.722	241
878	622	4994.449	122.607	120.864	30.718	25.781	107.699	242
879	463	11721.591	264.823	121.668	25.087	23.498	51.710	242
880	272	11981.521	193.421	120.749	18.996	18.232	80.316	242
881	169	373.963	150.695	159.808	19.285	11.158	37.528	242
882	746	3277.435	122.831	120.216	33.416	28.424	108.054	243
883	491	11110.626	193.545	120.480	25.598	24.422	27.103	243
884	521	9947.846	264.467	121.001	26.141	25.376	69.579	243
885	547	7012.016	122.320	120.533	27.943	24.924	116.929	244
886	287	10068.493	193.335	120.833	19.491	18.748	42.450	244
887	269	12090.415	264.535	121.458	18.709	18.307	84.591	244
888	138	447.453	150.061	161.174	14.705	11.949	173.315	244
889	613	5038.453	122.455	120.861	30.776	25.361	111.063	245
890	470	11672.837	264.627	121.517	25.005	23.933	46.841	245
891	268	11985.497	193.293	120.726	18.858	18.094	76.309	245
892	169	382.658	150.782	159.673	18.769	11.464	42.245	245
893	745	3314.861	122.743	120.454	33.297	28.488	109.165	246
894	491	11156.157	193.479	120.809	25.726	24.301	27.041	246
895	518	10008.843	264.391	121.535	25.916	25.449	55.626	246
896	545	7041.670	122.192	120.641	28.088	24.705	114.156	247
897	287	10053.652	193.241	121.146	19.320	18.914	51.196	247
898	268	12070.259	264.417	121.760	18.527	18.418	151.287	247
899	136	396.475	149.647	161.428	15.865	10.915	168.744	247
900	612	5019.807	122.361	120.877	30.768	25.326	107.136	248
901	464	11689.447	264.610	122.028	24.670	23.947	68.697	248
902	271	11980.374	193.242	121.029	18.852	18.303	70.071	248
903	163	364.640	150.602	159.813	18.464	11.240	39.729	248
904	750	3336.855	122.769	120.236	33.629	28.396	107.639	249
