 	Area	StdDev	XM	YM	Major	Minor	Angle	Slice
453	223	13272.660	192.899	89.306	17.037	16.666	91.451	91
454	497	3298.781	121.938	110.125	26.115	24.231	129.768	91
455	118	471.342	75.570	138.538	13.058	11.506	24.701	91
456	434	6613.104	66.503	69.464	24.095	22.934	21.472	92
457	280	13084.767	264.278	85.827	20.616	17.293	132.967	92
458	221	13297.440	192.948	89.214	16.939	16.612	93.872	92
459	494	3318.167	121.989	110.018	26.182	24.024	126.351	92
460	102	345.781	72.106	121.147	12.780	10.162	48.732	92
461	118	482.770	75.898	138.378	13.316	11.283	33.971	92
462	436	6611.255	66.493	69.436	24.117	23.018	26.464	93
463	284	13032.854	264.265	85.848	20.446	17.685	130.384	93
464	221	13313.904	192.925	89.197	16.947	16.604	87.676	93
465	497	3313.035	121.990	110.002	26.266	24.092	127.757	93
466	105	341.222	72.092	121.208	12.440	10.747	53.229	93
467	113	448.685	75.492	138.496	12.907	11.147	37.841	93
468	433	6586.109	66.479	69.547	24.077	22.898	18.226	94
469	292	12984.718	264.171	85.876	20.680	17.978	135.281	94
470	224	13336.091	192.885	89.280	17.032	16.745	96.456	94
471	501	3334.295	121.961	110.133	26.311	24.244	132.446	94
472	109	342.981	72.222	121.313	12.945	10.721	49.267	94
473	122	484.855	75.577	138.732	13.447	11.552	28.691	94
474	434	6601.534	66.442	69.544	24.069	22.959	22.404	95
475	294	12946.901	264.210	86.085	20.737	18.051	131.284	95
476	224	13295.965	192.902	89.333	17.172	16.608	96.189	95
477	496	3314.341	121.948	110.070	26.271	24.039	127.460	95
478	105	345.981	72.213	121.035	12.485	10.708	42.597	95
479	112	464.065	75.454	138.613	12.730	11.202	43.163	95
480	433	6593.975	66.451	69.428	24.038	22.935	19.224	96
481	288	12949.266	264.214	85.815	20.834	17.600	138.454	96
482	223	13217.444	192.878	89.182	16.996	16.706	76.624	96
483	497	3322.218	121.937	109.897	26.222	24.132	128.409	96
484	113	465.265	75.693	138.414	12.920	11.136	35.384	96
485	433	6636.420	66.438	69.363	24.081	22.894	24.343	97
486	290	12933.689	264.226	85.822	20.727	17.814	134.910	97
487	224	13253.798	192.886	89.174	16.941	16.835	132.883	97
488	494	3305.806	121.942	109.849	26.247	23.964	129.827	97
489	103	336.072	71.946	121.237	12.611	10.399	50.996	97
490	113	464.816	75.585	138.357	13.174	10.921	29.535	97
491	435	6632.620	66.427	69.491	24.123	22.960	24.658	98
492	288	12984.793	264.210	86.019	20.398	17.977	131.510	98
493	222	13356.232	192.902	89.266	17.126	16.505	99.931	98
494	498	3322.694	121.927	110.005	26.287	24.121	126.246	98
495	100	342.710	72.182	121.171	12.302	10.350	42.353	98
496	119	474.509	75.682	138.674	12.912	11.734	34.715	98
497	435	6669.238	66.406	69.579	24.217	22.871	26.700	99
498	285	13048.176	264.294	86.295	20.276	17.897	125.919	99
499	223	13311.568	192.908	89.441	17.037	16.666	88.549	99
500	495	3301.096	121.922	110.049	26.152	24.100	131.004	99
501	104	336.858	72.172	121.200	12.977	10.204	57.218	99
502	115	483.679	75.568	138.727	13.095	11.182	33.943	99
503	435	6644.653	66.444	69.420	24.124	22.959	25.243	100
504	284	13061.350	264.298	86.228	20.670	17.494	128.545	100
505	223	13333.258	192.951	89.315	17.112	16.593	91.839	100
506	494	3316.604	121.914	109.887	26.203	24.004	123.972	100
507	101	326.751	72.283	121.065	12.265	10.485	38.446	100
508	118	484.877	75.469	138.477	13.410	11.204	39.139	100
509	438	6644.427	66.453	69.406	24.168	23.075	32.122	101
510	282	13100.603	264.399	86.218	20.496	17.519	124.857	101
511	224	13351.339	193.000	89.295	17.244	16.540	88.377	101
512	502	3351.569	121.948	109.886	26.430	24.184	123.812	101
513	114	474.932	75.573	138.535	13.140	11.047	33.192	101
514	436	6584.157	66.431	69.554	24.186	22.952	26.450	102
515	283	13030.872	264.304	86.430	20.445	17.624	127.173	102
516	227	13302.046	193.009	89.502	17.388	16.622	96.996	102
517	499	3331.072	121.949	110.036	26.261	24.194	125.152	102
518	114	472.900	75.670	138.723	12.704	11.426	14.567	102
519	437	6639.115	66.430	69.665	24.356	22.845	27.876	103
520	278	13138.734	264.375	86.718	20.241	17.487	121.140	103
521	222	13365.484	193.023	89.656	17.041	16.587	88.088	103
522	495	3318.581	122.007	110.147	26.122	24.128	126.452	103
523	101	344.859	72.208	121.375	12.200	10.541	41.532	103
524	115	461.801	75.461	138.878	13.484	10.859	35.301	103
525	435	6627.316	66.437	69.578	24.144	22.940	23.873	104
526	269	13206.761	264.398	86.631	19.810	17.289	123.181	104
527	222	13423.813	192.999	89.516	17.053	16.575	98.537	104
528	498	3345.403	122.011	109.991	26.431	23.990	123.854	104
529	102	346.593	72.258	121.378	12.452	10.430	45.783	104
530	114	463.861	75.463	138.778	13.267	10.940	31.981	104
531	434	6676.081	66.444	69.459	24.095	22.934	21.472	105
532	283	13137.380	264.403	86.490	20.195	17.842	125.770	105
533	226	13401.271	193.054	89.392	17.271	16.661	77.378	105
534	496	3348.143	122.028	109.854	26.225	24.081	123.170	105
535	102	336.811	72.233	121.300	12.439	10.440	42.156	105
536	113	444.854	75.405	138.700	13.067	11.011	30.807	105
537	434	6665.030	66.398	69.548	24.049	22.977	23.664	106
538	284	13104.674	264.387	86.622	20.517	17.625	131.083	106
539	223	13389.218	193.061	89.504	17.082	16.622	81.013	106
540	498	3344.786	121.961	109.910	26.200	24.202	123.812	106
541	104	350.370	72.143	121.275	12.254	10.806	40.078	106
542	117	477.959	75.518	138.577	13.449	11.077	34.051	106
543	435	6625.977	66.391	69.660	24.229	22.859	25.328	107
544	282	13094.187	264.357	86.600	20.224	17.754	121.592	107
545	224	13362.321	192.995	89.576	17.123	16.657	113.270	107
546	496	3346.631	121.961	110.040	26.134	24.165	123.542	107
547	104	346.882	72.358	121.417	12.618	10.494	43.393	107
548	118	470.599	75.578	138.759	13.322	11.278	33.560	107
549	434	6683.015	66.394	69.663	24.012	23.013	22.643	108
550	284	13087.359	264.356	86.768	20.478	17.658	126.702	108
551	223	13347.155	193.005	89.622	17.042	16.660	75.308	108
552	494	3345.062	121.967	109.950	26.372	23.850	126.320	108
553	102	344.815	72.313	121.145	12.167	10.674	35.520	108
554	113	461.104	75.498	138.545	13.168	10.927	33.295	108
555	436	6653.838	66.435	69.530	24.186	22.952	26.450	109
556	291	12990.717	264.397	86.716	20.600	17.986	129.872	109
557	225	13413.272	193.076	89.542	17.157	16.698	68.631	109
558	495	3339.923	122.069	109.863	26.298	23.965	124.662	109
559	100	343.907	72.299	121.289	12.588	10.115	37.207	109
560	116	458.354	75.468	138.617	13.372	11.045	35.888	109
561	435	6643.423	66.410	69.516	24.152	22.932	29.216	110
562	287	13049.354	264.418	86.874	20.722	17.635	126.916	110
563	225	13366.564	193.090	89.571	17.330	16.531	96.264	110
564	494	3322.314	122.043	109.838	26.256	23.956	126.254	110
565	101	353.054	72.225	121.531	12.600	10.206	36.820	110
566	111	440.052	75.364	138.585	13.086	10.800	33.281	110
567	434	6667.954	66.389	69.639	24.150	22.882	25.498	111
568	293	12976.923	264.414	86.962	20.944	17.812	132.008	111
569	228	13372.156	193.089	89.703	17.065	17.011	5.401	111
570	496	3330.418	122.027	109.928	26.120	24.178	125.598	111
571	103	331.078	72.339	121.488	12.411	10.567	41.613	111
572	116	458.172	75.547	138.605	12.986	11.373	25.886	111
573	434	6644.651	66.396	69.617	24.168	22.865	24.407	112
574	291	12965.158	264.426	87.121	20.752	17.855	130.503	112
575	227	13334.979	193.074	89.738	17.186	16.818	143.553	112
576	491	3322.535	122.006	109.868	26.149	23.908	125.050	112
577	116	477.228	75.521	138.539	13.248	11.149	30.437	112
578	433	6634.283	66.373	69.480	24.170	22.810	30.662	113
579	293	12984.908	264.396	87.002	20.731	17.995	126.605	113
580	230	13398.757	193.100	89.598	17.122	17.104	96.775	113
581	491	3317.001	122.006	109.719	26.144	23.912	125.596	113
582	104	339.102	72.103	121.235	12.647	10.470	37.103	113
583	113	459.289	75.397	138.334	13.267	10.845	34.450	113
584	434	6669.666	66.408	69.368	24.147	22.884	29.935	114
585	295	12949.484	264.480	87.039	20.668	18.173	125.274	114
586	230	13355.757	193.133	89.581	17.347	16.881	104.827	114
587	498	3330.149	122.061	109.713	26.349	24.064	125.926	114
588	104	335.318	72.277	121.116	12.614	10.498	43.858	114
589	118	493.740	75.603	138.475	13.564	11.077	35.590	114
590	438	6580.825	66.381	69.530	24.208	23.037	26.206	115
591	299	12817.444	264.454	87.183	20.754	18.343	134.799	115
592	230	13268.017	193.135	89.709	17.421	16.810	99.458	115
593	496	3330.294	122.076	109.819	26.418	23.905	123.712	115
594	103	343.015	72.341	121.280	12.634	10.381	38.633	115
595	114	453.741	75.704	138.559	13.291	10.921	38.909	115
596	436	6628.852	66.349	69.729	24.188	22.951	28.902	116
597	296	12920.571	264.462	87.410	21.010	17.938	129.930	116
598	229	13348.101	193.152	89.924	17.145	17.007	172.032	116
599	497	3324.156	122.061	109.992	26.336	24.028	122.707	116
600	104	345.786	72.246	121.505	12.504	10.590	39.625	116
601	118	460.540	75.600	138.846	13.225	11.361	23.668	116
602	436	6651.640	66.374	69.697	24.145	22.991	29.113	117
603	298	12905.500	264.494	87.461	20.628	18.393	134.305	117
604	226	13371.755	193.144	89.890	17.115	16.813	109.927	117
605	500	3347.689	122.044	109.944	26.222	24.278	126.849	117
606	101	335.330	72.328	121.478	12.493	10.293	41.798	117
607	118	477.288	75.624	138.806	13.272	11.320	24.203	117
608	436	6672.579	66.405	69.570	24.280	22.864	27.642	118
609	298	12950.703	264.466	87.128	20.693	18.336	129.109	118
610	229	13392.493	193.140	89.696	17.318	16.837	135.657	118
611	496	3341.857	122.075	109.733	26.311	24.003	121.358	118
612	103	346.347	72.324	121.391	12.546	10.453	41.821	118
613	118	444.658	75.818	138.658	13.415	11.200	22.503	118
614	439	6669.012	66.367	69.672	24.277	23.024	26.071	119
615	306	12836.259	264.470	87.273	21.161	18.412	129.641	119
616	231	13375.364	193.170	89.850	17.574	16.736	123.481	119
617	494	3315.453	122.077	109.815	26.107	24.092	124.721	119
618	106	347.328	72.311	121.321	13.133	10.277	47.134	119
619	121	465.166	75.893	138.663	13.388	11.508	20.882	119
620	436	6627.987	66.336	69.858	24.209	22.931	37.185	120
621	307	12759.843	264.441	87.364	21.292	18.358	127.876	120
622	233	13268.817	193.146	89.957	17.710	16.751	111.409	120
623	494	3332.697	122.072	109.899	26.166	24.038	125.029	120
624	100	332.036	72.392	121.638	12.796	9.950	38.945	120
625	114	458.271	75.833	138.715	12.656	11.469	11.281	120
626	438	6680.587	66.296	69.757	24.300	22.950	30.950	121
627	313	12654.991	264.414	87.294	21.293	18.716	131.986	121
628	235	13227.383	193.108	89.822	17.404	17.192	125.995	121
629	494	3323.900	122.054	109.760	26.312	23.904	121.257	121
630	100	326.479	72.191	121.419	12.468	10.212	39.895	121
631	114	430.587	75.628	138.614	13.028	11.142	35.311	121
632	435	6707.847	66.341	69.510	24.269	22.822	32.156	122
633	313	12685.821	264.421	87.252	21.334	18.680	136.083	122
634	234	13313.503	193.183	89.673	17.373	17.150	150.900	122
635	491	3327.520	122.110	109.531	25.987	24.057	127.690	122
636	103	336.057	72.273	121.127	12.978	10.105	38.408	122
637	114	461.552	75.643	138.274	13.358	10.866	30.676	122
638	435	6712.319	66.359	69.506	24.178	22.907	32.452	123
639	313	12707.698	264.486	87.404	21.306	18.704	139.878	123
640	232	13324.744	193.230	89.688	17.348	17.027	135.663	123
641	490	3316.594	122.102	109.541	26.094	23.909	121.379	123
642	104	331.293	72.198	121.214	12.932	10.240	47.930	123
643	116	442.637	75.703	138.407	13.384	11.035	29.992	123
644	437	6694.673	66.334	69.712	24.228	22.965	30.265	124
645	323	12579.524	264.521	87.686	21.380	19.236	134.829	124
646	237	13339.198	193.221	89.997	17.536	17.208	160.309	124
647	493	3328.000	122.098	109.735	26.046	24.100	122.705	124
648	100	348.089	72.267	121.461	12.165	10.467	53.088	124
649	435	6705.197	66.295	69.735	24.173	22.912	30.513	125
650	328	12504.956	264.475	87.569	21.541	19.388	137.650	125
651	235	13345.530	193.199	89.934	17.581	17.019	150.162	125
652	489	3333.544	122.128	109.669	26.094	23.860	125.822	125
653	100	340.488	72.213	121.580	12.686	10.037	38.476	125
654	116	455.526	75.567	138.639	13.496	10.944	29.575	125
655	433	6724.175	66.313	69.592	24.244	22.740	27.601	126
656	337	12452.437	264.531	87.453	21.611	19.854	144.426	126
657	234	13345.609	193.246	89.720	17.496	17.029	150.811	126
658	487	3325.139	122.130	109.496	26.014	23.836	124.345	126
659	100	347.220	72.099	121.374	12.634	10.078	36.340	126
660	118	456.995	75.824	138.337	13.132	11.441	23.131	126
661	433	6732.294	66.270	69.548	24.229	22.754	32.625	127
662	344	12365.146	264.584	87.561	21.796	20.096	144.932	127
663	240	13372.655	193.274	89.795	17.613	17.349	156.123	127
664	490	3340.550	122.139	109.453	26.079	23.923	125.871	127
665	101	354.748	72.430	121.399	12.455	10.325	47.034	127
666	119	464.902	75.783	138.398	13.553	11.179	26.019	127
667	436	6728.665	66.257	69.697	24.241	22.901	32.913	128
668	350	12301.793	264.522	87.643	21.790	20.452	145.256	128
669	240	13352.545	193.238	89.890	17.942	17.032	129.297	128
670	492	3348.782	122.072	109.616	26.151	23.954	122.748	128
671	118	465.335	75.776	138.598	13.368	11.239	36.869	128
672	434	6744.682	66.205	69.764	24.155	22.877	29.975	129
673	341	12399.575	264.528	87.832	21.627	20.075	137.027	129
674	237	13384.385	193.204	89.999	17.814	16.939	145.970	129
675	492	3364.093	122.052	109.678	26.201	23.908	125.177	129
676	104	344.595	72.326	121.489	12.875	10.285	33.327	129
677	116	452.121	75.817	138.567	12.920	11.431	26.953	129
678	435	6761.413	66.200	69.693	24.162	22.923	29.993	130
679	343	12339.821	264.521	87.692	21.519	20.295	134.897	130
680	239	13328.961	193.227	89.911	17.653	17.238	137.033	130
681	493	3352.932	122.100	109.508	26.088	24.061	123.976	130
682	112	442.698	75.707	138.532	13.261	10.753	33.649	130
683	434	6774.395	66.234	69.570	24.165	22.867	28.208	131
684	354	12238.473	264.551	87.685	21.870	20.610	149.201	131
685	240	13358.758	193.261	89.809	17.654	17.309	143.693	131
686	489	3357.737	122.118	109.382	26.081	23.873	128.078	131
687	104	341.461	72.315	121.204	12.751	10.385	28.993	131
688	114	470.616	75.796	138.351	13.229	10.972	23.154	131
689	435	6703.277	66.175	69.666	24.150	22.934	30.186	132
690	350	12220.666	264.556	87.651	21.645	20.588	130.168	132
691	243	13343.200	193.232	89.886	18.165	17.032	130.657	132
692	489	3322.334	122.104	109.465	25.909	24.031	129.789	132
693	434	6745.264	66.152	69.774	24.068	22.959	30.713	133
694	360	12146.029	264.522	87.799	21.917	20.913	147.766	133
695	246	13324.874	193.244	90.027	18.173	17.235	157.913	133
696	495	3378.134	122.081	109.581	26.187	24.067	120.994	133
697	117	465.436	75.681	138.603	13.196	11.289	33.516	133
698	433	6766.389	66.169	69.675	24.246	22.739	30.772	134
699	361	12102.890	264.526	87.788	22.022	20.872	145.818	134
700	245	13288.412	193.274	89.920	18.167	17.171	145.434	134
701	490	3352.367	122.110	109.368	26.039	23.960	128.324	134
702	101	331.054	72.260	121.214	12.186	10.553	49.356	134
703	113	466.696	75.698	138.416	13.079	11.001	36.306	134
704	430	6741.748	66.176	69.539	24.102	22.716	31.770	135
705	363	12062.504	264.593	87.702	22.098	20.916	138.645	135
706	244	13329.486	193.321	89.811	17.986	17.273	157.394	135
707	495	3373.960	122.103	109.246	26.141	24.109	124.135	135
708	435	6753.642	66.178	69.588	24.158	22.927	29.711	136
709	369	11991.076	264.626	87.709	21.958	21.397	130.171	136
710	248	13292.234	193.352	89.887	18.204	17.346	142.464	136
711	488	3335.166	122.096	109.227	25.815	24.069	128.453	136
712	114	446.774	75.842	138.171	13.089	11.090	31.557	136
713	434	6741.669	66.148	69.723	24.111	22.918	36.254	137
714	370	11969.100	264.656	88.035	22.188	21.232	130.694	137
715	250	13271.761	193.357	90.117	18.355	17.342	144.745	137
716	495	3383.339	122.127	109.413	26.173	24.081	124.485	137
717	102	329.263	72.330	121.273	12.503	10.387	38.171	137
718	433	6773.369	66.134	69.752	24.140	22.838	35.576	138
719	374	11887.838	264.581	88.085	22.284	21.369	150.880	138
720	249	13251.034	193.349	90.120	18.166	17.452	145.029	138
721	491	3356.271	122.153	109.381	25.944	24.097	132.064	138
722	111	447.745	75.830	138.223	13.523	10.451	30.506	138
723	433	6759.955	66.157	69.581	24.228	22.755	34.427	139
724	378	11837.288	264.649	88.001	22.257	21.624	151.680	139
725	255	13173.560	193.372	90.014	18.635	17.423	147.738	139
726	493	3375.786	122.187	109.146	26.296	23.871	124.642	139
727	105	337.982	72.138	121.080	12.675	10.548	35.601	139
728	119	469.595	76.032	138.181	13.264	11.423	21.420	139
729	431	6789.726	66.198	69.495	24.162	22.712	32.104	140
730	376	11870.529	264.712	87.922	22.224	21.542	147.602	140
731	253	13250.540	193.428	89.951	18.573	17.344	129.541	140
732	494	3379.800	122.202	109.117	26.220	23.989	127.079	140
733	100	359.784	72.516	121.164	12.285	10.364	27.309	140
734	115	449.915	75.764	138.064	13.644	10.732	28.980	140
735	436	6778.159	66.132	69.659	24.125	23.011	30.610	141
736	381	11811.719	264.677	88.091	22.522	21.539	148.890	141
737	256	13216.799	193.400	90.145	18.693	17.437	151.516	141
738	491	3371.447	122.180	109.228	26.018	24.028	122.507	141
739	106	356.673	72.430	121.208	12.434	10.855	42.559	141
740	113	444.681	75.871	138.231	13.491	10.665	27.424	141
741	432	6758.063	66.080	69.766	24.020	22.900	37.557	142
742	387	11723.760	264.611	88.326	22.431	21.967	154.050	142
743	256	13212.878	193.423	90.290	18.645	17.481	141.309	142
744	493	3375.029	122.171	109.329	25.967	24.174	127.915	142
745	120	450.616	75.793	138.475	13.870	11.016	22.660	142
746	429	6812.093	66.081	69.628	23.915	22.840	32.486	143
747	382	11772.891	264.660	88.209	22.460	21.656	132.045	143
748	255	13248.423	193.402	90.110	18.624	17.434	146.137	143
749	490	3380.239	122.201	109.137	26.063	23.938	124.045	143
750	101	340.234	72.199	121.261	12.674	10.146	18.500	143
751	114	469.786	75.917	138.216	13.556	10.707	24.450	143
752	434	6805.351	66.128	69.545	24.106	22.923	33.604	144
753	381	11823.404	264.731	88.121	22.467	21.592	146.015	144
754	259	13229.732	193.447	90.046	18.848	17.496	147.223	144
755	490	3388.179	122.237	108.996	26.240	23.776	122.308	144
756	100	322.576	72.452	121.049	12.156	10.474	32.551	144
757	113	470.716	75.711	138.168	13.763	10.454	26.197	144
758	434	6758.867	66.157	69.624	24.211	22.824	31.698	145
759	393	11652.718	264.728	88.263	22.677	22.066	147.280	145
760	263	13191.488	193.472	90.173	19.093	17.538	142.869	145
761	491	3382.390	122.233	109.119	26.225	23.838	122.170	145
762	103	364.866	72.406	121.271	12.465	10.521	38.126	145
763	118	467.174	75.869	138.426	13.799	10.888	31.923	145
764	435	6783.755	66.104	69.777	24.128	22.955	34.452	146
765	390	11670.459	264.743	88.396	22.602	21.970	142.356	146
766	266	13165.874	193.438	90.250	19.405	17.454	147.071	146
767	492	3395.298	122.236	109.216	26.130	23.974	128.473	146
768	116	452.791	75.884	138.196	13.792	10.709	28.274	146
769	430	6763.727	66.065	69.637	24.152	22.668	33.601	147
770	394	11575.526	264.723	88.442	22.820	21.984	154.027	147
771	264	13122.893	193.456	90.241	19.147	17.556	149.064	147
772	495	3398.790	122.209	109.033	26.194	24.061	124.370	147
773	106	350.392	72.284	121.209	12.368	10.912	38.590	147
774	117	456.465	75.746	138.286	13.450	11.076	20.457	147
775	432	6809.747	66.099	69.509	24.342	22.596	33.039	148
776	392	11663.762	264.765	88.290	22.598	22.087	145.398	148
777	265	13166.418	193.523	90.081	19.142	17.626	144.786	148
778	492	3406.243	122.265	108.876	26.163	23.943	125.843	148
779	102	333.747	72.282	120.926	12.476	10.410	31.831	148
780	116	464.768	75.659	138.144	13.867	10.651	29.257	148
781	431	6807.416	66.112	69.478	24.279	22.603	34.161	149
782	396	11557.997	264.810	88.249	22.780	22.133	129.673	149
783	271	13089.790	193.559	90.070	19.745	17.475	143.518	149
784	491	3382.694	122.286	108.877	26.307	23.764	123.573	149
785	104	330.914	72.272	121.067	12.431	10.653	31.094	149
786	115	443.200	75.895	138.276	13.474	10.867	18.458	149
787	428	6794.605	66.026	69.630	24.015	22.692	34.006	150
788	398	11542.182	264.745	88.294	22.728	22.296	108.739	150
789	273	13075.383	193.542	90.168	19.892	17.474	151.292	150
790	491	3379.409	122.234	108.924	26.221	23.842	120.392	150
791	116	455.695	75.949	138.234	13.355	11.060	26.715	150
792	428	6804.201	66.027	69.598	24.003	22.703	34.940	151
793	396	11551.848	264.755	88.537	22.743	22.170	140.007	151
794	271	13043.155	193.474	90.207	19.467	17.725	146.886	151
795	492	3388.739	122.201	108.926	26.028	24.068	120.506	151
796	110	437.771	75.710	137.910	13.442	10.420	32.920	151
797	430	6799.054	66.028	69.450	24.056	22.759	37.019	152
798	394	11539.642	264.781	88.545	22.660	22.138	151.166	152
799	271	13098.297	193.558	90.155	19.527	17.670	145.755	152
800	485	3368.081	122.227	108.689	25.916	23.828	126.730	152
801	101	342.725	72.284	120.998	12.647	10.168	32.917	152
802	111	440.859	75.712	137.968	13.618	10.378	31.444	152
803	434	6812.247	66.067	69.396	24.236	22.800	35.492	153
804	399	11477.996	264.815	88.435	22.905	22.179	149.206	153
805	279	13036.870	193.567	90.083	20.005	17.758	156.014	153
806	489	3377.037	122.285	108.694	25.882	24.056	117.833	153
807	101	344.388	72.440	120.968	12.003	10.714	33.547	153
808	112	451.365	76.007	137.881	13.587	10.496	23.150	153
809	429	6763.159	66.040	69.520	24.111	22.654	37.243	154
810	401	11417.306	264.853	88.723	22.855	22.340	136.073	154
811	280	12982.013	193.636	90.314	19.867	17.944	155.057	154
812	494	3379.857	122.288	108.832	26.165	24.039	121.152	154
813	102	337.348	72.509	121.077	12.536	10.360	32.695	154
814	115	433.202	75.812	138.278	13.586	10.777	21.664	154
815	431	6769.631	66.033	69.594	24.127	22.745	33.059	155
816	398	11460.160	264.912	88.755	22.800	22.226	134.514	155
817	293	12876.254	193.611	90.378	20.590	18.119	166.007	155
818	493	3383.899	122.322	108.822	26.106	24.045	123.444	155
819	107	353.187	72.434	121.116	12.682	10.743	27.149	155
820	114	431.511	75.855	138.180	13.287	10.924	27.261	155
821	435	6819.081	66.022	69.584	24.231	22.858	37.626	156
822	398	11478.379	264.928	88.669	22.726	22.298	131.149	156
823	285	12960.044	193.603	90.283	20.661	17.563	147.702	156
824	490	3384.901	122.322	108.711	25.947	24.045	120.682	156
825	116	447.826	75.658	137.959	13.644	10.825	31.351	156
826	432	6794.167	66.020	69.490	24.171	22.756	36.649	157
827	398	11474.990	264.921	88.609	22.700	22.324	147.686	157
828	287	12925.989	193.692	90.214	20.542	17.789	152.713	157
829	489	3381.931	122.287	108.569	25.904	24.036	129.072	157
830	100	354.786	72.310	120.927	12.657	10.059	29.070	157
831	116	427.399	75.791	137.856	13.834	10.676	28.301	157
832	430	6817.968	65.983	69.515	24.091	22.726	36.075	158
833	395	11473.310	264.916	88.676	22.489	22.363	154.626	158
834	285	12950.210	193.691	90.244	20.455	17.740	157.655	158
835	488	3375.072	122.265	108.589	25.727	24.151	119.824	158
836	120	460.963	76.015	138.070	13.903	10.990	13.492	158
837	431	6846.279	65.976	69.578	24.264	22.617	37.191	159
838	401	11427.248	264.916	88.656	22.796	22.398	152.221	159
839	291	12932.806	193.600	90.241	20.688	17.910	156.359	159
840	490	3394.850	122.275	108.673	25.878	24.109	119.486	159
841	100	343.828	72.362	121.164	12.547	10.148	23.238	159
842	121	437.399	75.910	138.152	14.019	10.989	11.440	159
843	432	6822.922	65.928	69.471	24.251	22.681	33.144	160
844	403	11381.205	264.917	88.644	22.915	22.392	133.663	160
845	290	12923.920	193.651	90.181	20.316	18.175	156.502	160
846	491	3396.176	122.280	108.451	25.858	24.177	127.190	160
847	102	348.650	72.311	120.981	12.415	10.461	35.598	160
848	113	428.625	75.773	137.668	13.747	10.466	30.115	160
849	434	6851.202	66.007	69.371	24.188	22.846	36.177	161
850	401	11405.073	265.024	88.652	22.779	22.414	112.423	161
851	301	12809.630	193.683	90.091	20.824	18.404	155.382	161
852	491	3383.509	122.372	108.338	26.010	24.035	124.063	161
853	104	343.139	72.388	120.834	12.635	10.480	29.341	161
854	435	6852.167	65.955	69.375	24.182	22.904	39.087	162
855	399	11406.621	264.994	88.659	22.696	22.384	154.417	162
856	297	12854.995	193.757	90.195	20.516	18.432	152.365	162
857	489	3374.596	122.404	108.322	25.864	24.073	125.094	162
858	102	333.653	72.484	121.001	12.429	10.449	32.019	162
859	115	439.349	75.847	137.814	13.403	10.925	30.252	162
860	432	6822.086	65.914	69.454	24.132	22.793	29.032	163
861	399	11409.421	264.983	88.746	22.664	22.416	110.988	163
862	299	12804.011	193.701	90.211	20.655	18.431	158.203	163
863	487	3374.568	122.370	108.351	25.869	23.970	129.020	163
864	104	344.533	72.240	121.001	12.935	10.237	23.805	163
865	119	447.217	76.032	137.758	13.552	11.181	16.695	163
866	432	6839.262	65.907	69.450	24.298	22.637	36.304	164
867	399	11360.614	264.990	88.812	22.639	22.440	127.045	164
868	301	12745.931	193.690	90.229	20.663	18.547	159.794	164
869	489	3385.243	122.342	108.312	26.033	23.916	129.715	164
870	117	442.062	76.029	137.776	13.815	10.783	14.275	164
871	435	6869.464	65.907	69.216	24.386	22.712	40.817	165
872	402	11327.423	265.023	88.698	22.797	22.452	138.965	165
873	301	12773.341	193.742	90.048	20.945	18.298	154.080	165
874	487	3383.751	122.388	108.048	26.139	23.722	124.308	165
875	101	349.534	72.361	120.733	12.698	10.127	29.023	165
876	117	438.738	75.997	137.315	13.585	10.966	24.811	165
877	437	6866.694	65.922	69.161	24.255	22.940	41.397	166
878	405	11282.236	265.068	88.607	22.947	22.472	91.841	166
879	313	12663.299	193.695	90.032	21.143	18.849	163.507	166
880	494	3399.887	122.406	108.023	26.220	23.989	118.978	166
881	119	440.047	76.069	137.475	13.631	11.115	20.719	166
882	434	6866.444	65.887	69.314	24.295	22.744	36.822	167
883	402	11296.207	265.054	88.789	22.699	22.549	135.438	167
884	310	12702.581	193.801	90.143	21.056	18.745	157.213	167
885	488	3366.554	122.421	108.130	26.042	23.860	123.461	167
886	101	347.082	72.396	120.774	12.249	10.498	21.473	167
887	119	457.548	76.097	137.754	13.951	10.861	19.443	167
888	432	6896.327	65.831	69.393	24.149	22.777	38.250	168
889	407	11191.110	265.096	88.930	23.013	22.518	114.100	168
890	325	12532.049	193.805	90.303	21.624	19.136	157.842	168
891	487	3385.400	122.406	108.153	26.115	23.743	120.563	168
892	103	361.594	72.472	120.944	13.245	9.902	28.337	168
893	113	408.629	75.948	137.648	13.864	10.377	26.490	168
894	430	6873.199	65.881	69.190	24.227	22.599	43.397	169
895	405	11230.330	265.111	88.697	22.812	22.605	116.431	169
896	319	12634.176	193.794	90.094	21.470	18.918	162.512	169
897	490	3414.351	122.422	107.931	26.195	23.817	121.237	169
898	435	6892.569	65.854	69.090	24.344	22.752	41.585	170
899	409	11186.626	265.163	88.612	23.013	22.629	109.055	170
900	318	12608.066	193.810	89.948	21.527	18.809	158.072	170
901	489	3397.075	122.423	107.849	25.990	23.955	118.534	170
902	113	429.303	76.085	137.386	13.597	10.581	15.079	170
903	436	6845.082	65.891	69.169	24.361	22.788	45.063	171
904	409	11166.052	265.189	88.794	22.928	22.713	140.621	171
905	330	12478.388	193.889	90.076	21.621	19.433	163.836	171
906	491	3380.749	122.470	107.915	26.059	23.990	119.883	171
