,intensity_raw,intensity_interp
364,9356.0,9574.4
365,9300.4,9512.2
366,9150.4,9345.2
367,9008.8,9173.0
368,8936.8,9056.6
369,8843.2,8987.2
370,8713.0,8855.2
371,8611.2,8793.8
372,8543.2,8719.0
373,8410.8,8571.4
374,8245.6,8423.0
375,8208.4,8365.8
376,8171.2,8318.8
377,7955.4,8113.8
378,7873.2,8041.0
379,7788.2,7956.8
380,7653.6,7814.8
381,7616.2,7773.2
382,7460.8,7579.4
383,7398.8,7543.4
384,7284.2,7414.8
385,7254.2,7425.8
386,7163.6,7324.0
387,7002.2,7164.0
388,7001.4,7168.2
389,6879.6,6995.8
390,6773.4,6895.0
391,6680.0,6807.2
392,6602.4,6716.0
393,6510.0,6594.4
394,6406.2,6519.8
395,6308.0,6442.2
396,6275.8,6383.8
397,6237.2,6362.4
398,6110.2,6249.8
399,0.0,0.0
400,0.0,0.0
