,intensity_raw,intensity_interp
371,14114.0,14458.8
372,13765.4,14119.0
373,13696.0,14091.8
374,13530.8,13962.6
375,13279.4,13626.2
376,13064.2,13375.6
377,12941.4,13210.4
378,12851.4,13185.4
379,12689.0,13006.4
380,12469.0,12782.8
381,12371.4,12719.2
382,12137.8,12478.2
383,12013.6,12353.0
384,11810.8,12096.2
385,11681.8,11951.0
386,11554.4,11796.0
387,11399.6,11682.8
388,11271.8,11518.2
389,11211.6,11516.6
390,10941.8,11271.6
391,10840.2,11030.4
392,10725.0,10917.6
393,10569.6,10783.8
394,10467.8,10719.4
395,10342.0,10579.4
396,10180.4,10374.2
397,10000.6,10202.8
398,9868.6,10113.6
399,0.0,0.0
400,0.0,0.0
